3000  1
1.0d0
1.0d0
     4.270046682e+29     2.774177270e+11     1.000000000e+00
     4.336734912e+29     2.788544804e+11     1.000000000e+00
     4.403423141e+29     2.802765792e+11     1.000000000e+00
     4.470111370e+29     2.816843914e+11     1.000000000e+00
     4.536799600e+29     2.830782704e+11     1.000000000e+00
     4.603487829e+29     2.844585561e+11     1.000000000e+00
     4.670176059e+29     2.858255750e+11     1.000000000e+00
     4.736864288e+29     2.871796414e+11     1.000000000e+00
     4.803552518e+29     2.885210579e+11     1.000000000e+00
     4.870240747e+29     2.898501157e+11     1.000000000e+00
     4.936928976e+29     2.911670957e+11     1.000000000e+00
     5.003617206e+29     2.924722686e+11     1.000000000e+00
     5.070305435e+29     2.937658956e+11     1.000000000e+00
     5.136993665e+29     2.950482285e+11     1.000000000e+00
     5.203681894e+29     2.963195108e+11     1.000000000e+00
     5.270370123e+29     2.975799775e+11     1.000000000e+00
     5.337058353e+29     2.988298557e+11     1.000000000e+00
     5.403746582e+29     3.000693651e+11     1.000000000e+00
     5.470434812e+29     3.012987180e+11     1.000000000e+00
     5.537123041e+29     3.025181200e+11     1.000000000e+00
     5.603811270e+29     3.037277700e+11     1.000000000e+00
     5.670499500e+29     3.049278607e+11     1.000000000e+00
     5.737187729e+29     3.061185788e+11     1.000000000e+00
     5.803875959e+29     3.073001051e+11     1.000000000e+00
     5.870564188e+29     3.084726150e+11     1.000000000e+00
     5.937252417e+29     3.096362785e+11     1.000000000e+00
     6.003940647e+29     3.107912607e+11     1.000000000e+00
     6.070628876e+29     3.119377217e+11     1.000000000e+00
     6.137317106e+29     3.130758169e+11     1.000000000e+00
     6.204005335e+29     3.142056974e+11     1.000000000e+00
     6.270693565e+29     3.153275096e+11     1.000000000e+00
     6.337381794e+29     3.164413962e+11     1.000000000e+00
     6.404070023e+29     3.175474957e+11     1.000000000e+00
     6.470758253e+29     3.186459428e+11     1.000000000e+00
     6.537446482e+29     3.197368684e+11     1.000000000e+00
     6.604134712e+29     3.208204000e+11     1.000000000e+00
     6.670822941e+29     3.218966616e+11     1.000000000e+00
     6.737511170e+29     3.229657740e+11     1.000000000e+00
     6.804199400e+29     3.240278548e+11     1.000000000e+00
     6.870887629e+29     3.250830183e+11     1.000000000e+00
     6.937575859e+29     3.261313762e+11     1.000000000e+00
     7.004264088e+29     3.271730371e+11     1.000000000e+00
     7.070952317e+29     3.282081070e+11     1.000000000e+00
     7.137640547e+29     3.292366892e+11     1.000000000e+00
     7.204328776e+29     3.302588843e+11     1.000000000e+00
     7.271017006e+29     3.312747907e+11     1.000000000e+00
     7.337705235e+29     3.322845041e+11     1.000000000e+00
     7.404393464e+29     3.332881181e+11     1.000000000e+00
     7.471081694e+29     3.342857239e+11     1.000000000e+00
     7.537769923e+29     3.352774107e+11     1.000000000e+00
     7.604458153e+29     3.362632655e+11     1.000000000e+00
     7.671146382e+29     3.372433734e+11     1.000000000e+00
     7.737834612e+29     3.382178172e+11     1.000000000e+00
     7.804522841e+29     3.391866783e+11     1.000000000e+00
     7.871211070e+29     3.401500357e+11     1.000000000e+00
     7.937899300e+29     3.411079671e+11     1.000000000e+00
     8.004587529e+29     3.420605482e+11     1.000000000e+00
     8.071275759e+29     3.430078531e+11     1.000000000e+00
     8.137963988e+29     3.439499542e+11     1.000000000e+00
     8.204652217e+29     3.448869225e+11     1.000000000e+00
     8.271340447e+29     3.458188272e+11     1.000000000e+00
     8.338028676e+29     3.467457363e+11     1.000000000e+00
     8.404716906e+29     3.476677162e+11     1.000000000e+00
     8.471405135e+29     3.485848318e+11     1.000000000e+00
     8.538093364e+29     3.494971468e+11     1.000000000e+00
     8.604781594e+29     3.504047236e+11     1.000000000e+00
     8.671469823e+29     3.513076232e+11     1.000000000e+00
     8.738158053e+29     3.522059053e+11     1.000000000e+00
     8.804846282e+29     3.530996287e+11     1.000000000e+00
     8.871534512e+29     3.539888507e+11     1.000000000e+00
     8.938222741e+29     3.548736275e+11     1.000000000e+00
     9.004910970e+29     3.557540142e+11     1.000000000e+00
     9.071599200e+29     3.566300650e+11     1.000000000e+00
     9.138287429e+29     3.575018329e+11     1.000000000e+00
     9.204975659e+29     3.583693697e+11     1.000000000e+00
     9.271663888e+29     3.592327266e+11     1.000000000e+00
     9.338352117e+29     3.600919533e+11     1.000000000e+00
     9.405040347e+29     3.609470991e+11     1.000000000e+00
     9.471728576e+29     3.617982120e+11     1.000000000e+00
     9.538416806e+29     3.626453392e+11     1.000000000e+00
     9.605105035e+29     3.634885270e+11     1.000000000e+00
     9.671793264e+29     3.643278210e+11     1.000000000e+00
     9.738481494e+29     3.651632658e+11     1.000000000e+00
     9.805169723e+29     3.659949053e+11     1.000000000e+00
     9.871857953e+29     3.668227823e+11     1.000000000e+00
     9.938546182e+29     3.676469393e+11     1.000000000e+00
     1.000523441e+30     3.684674178e+11     1.000000000e+00
     1.007192264e+30     3.692842584e+11     1.000000000e+00
     1.013861087e+30     3.700975013e+11     1.000000000e+00
     1.020529910e+30     3.709071859e+11     1.000000000e+00
     1.027198733e+30     3.717133507e+11     1.000000000e+00
     1.033867556e+30     3.725160338e+11     1.000000000e+00
     1.040536379e+30     3.733152726e+11     1.000000000e+00
     1.047205202e+30     3.741111037e+11     1.000000000e+00
     1.053874025e+30     3.749035633e+11     1.000000000e+00
     1.060542848e+30     3.756926868e+11     1.000000000e+00
     1.067211671e+30     3.764785092e+11     1.000000000e+00
     1.073880493e+30     3.772610647e+11     1.000000000e+00
     1.080549316e+30     3.780403870e+11     1.000000000e+00
     1.087218139e+30     3.788165094e+11     1.000000000e+00
     1.093886962e+30     3.795894646e+11     1.000000000e+00
     1.100555785e+30     3.803592845e+11     1.000000000e+00
     1.107224608e+30     3.811260009e+11     1.000000000e+00
     1.113893431e+30     3.818896448e+11     1.000000000e+00
     1.120562254e+30     3.826502469e+11     1.000000000e+00
     1.127231077e+30     3.834078371e+11     1.000000000e+00
     1.133899900e+30     3.841624453e+11     1.000000000e+00
     1.140568723e+30     3.849141005e+11     1.000000000e+00
     1.147237546e+30     3.856628314e+11     1.000000000e+00
     1.153906369e+30     3.864086664e+11     1.000000000e+00
     1.160575192e+30     3.871516333e+11     1.000000000e+00
     1.167244015e+30     3.878917594e+11     1.000000000e+00
     1.173912838e+30     3.886290719e+11     1.000000000e+00
     1.180581661e+30     3.893635973e+11     1.000000000e+00
     1.187250483e+30     3.900953617e+11     1.000000000e+00
     1.193919306e+30     3.908243910e+11     1.000000000e+00
     1.200588129e+30     3.915507106e+11     1.000000000e+00
     1.207256952e+30     3.922743455e+11     1.000000000e+00
     1.213925775e+30     3.929953204e+11     1.000000000e+00
     1.220594598e+30     3.937136597e+11     1.000000000e+00
     1.227263421e+30     3.944293872e+11     1.000000000e+00
     1.233932244e+30     3.951425266e+11     1.000000000e+00
     1.240601067e+30     3.958531011e+11     1.000000000e+00
     1.247269890e+30     3.965611338e+11     1.000000000e+00
     1.253938713e+30     3.972666471e+11     1.000000000e+00
     1.260607536e+30     3.979696634e+11     1.000000000e+00
     1.267276359e+30     3.986702047e+11     1.000000000e+00
     1.273945182e+30     3.993682927e+11     1.000000000e+00
     1.280614005e+30     4.000639486e+11     1.000000000e+00
     1.287282828e+30     4.007571936e+11     1.000000000e+00
     1.293951651e+30     4.014480485e+11     1.000000000e+00
     1.300620473e+30     4.021365337e+11     1.000000000e+00
     1.307289296e+30     4.028226695e+11     1.000000000e+00
     1.313958119e+30     4.035064758e+11     1.000000000e+00
     1.320626942e+30     4.041879723e+11     1.000000000e+00
     1.327295765e+30     4.048671784e+11     1.000000000e+00
     1.333964588e+30     4.055441133e+11     1.000000000e+00
     1.340633411e+30     4.062187957e+11     1.000000000e+00
     1.347302234e+30     4.068912445e+11     1.000000000e+00
     1.353971057e+30     4.075614779e+11     1.000000000e+00
     1.360639880e+30     4.082295141e+11     1.000000000e+00
     1.367308703e+30     4.088953711e+11     1.000000000e+00
     1.373977526e+30     4.095590665e+11     1.000000000e+00
     1.380646349e+30     4.102206178e+11     1.000000000e+00
     1.387315172e+30     4.108800422e+11     1.000000000e+00
     1.393983995e+30     4.115373568e+11     1.000000000e+00
     1.400652818e+30     4.121925783e+11     1.000000000e+00
     1.407321641e+30     4.128457233e+11     1.000000000e+00
     1.413990463e+30     4.134968082e+11     1.000000000e+00
     1.420659286e+30     4.141458492e+11     1.000000000e+00
     1.427328109e+30     4.147928622e+11     1.000000000e+00
     1.433996932e+30     4.154378629e+11     1.000000000e+00
     1.440665755e+30     4.160808671e+11     1.000000000e+00
     1.447334578e+30     4.167218900e+11     1.000000000e+00
     1.454003401e+30     4.173609468e+11     1.000000000e+00
     1.460672224e+30     4.179980525e+11     1.000000000e+00
     1.467341047e+30     4.186332221e+11     1.000000000e+00
     1.474009870e+30     4.192664700e+11     1.000000000e+00
     1.480678693e+30     4.198978108e+11     1.000000000e+00
     1.487347516e+30     4.205272588e+11     1.000000000e+00
     1.494016339e+30     4.211548281e+11     1.000000000e+00
     1.500685162e+30     4.217805326e+11     1.000000000e+00
     1.507353985e+30     4.224043862e+11     1.000000000e+00
     1.514022808e+30     4.230264025e+11     1.000000000e+00
     1.520691631e+30     4.236465948e+11     1.000000000e+00
     1.527360453e+30     4.242649767e+11     1.000000000e+00
     1.534029276e+30     4.248815611e+11     1.000000000e+00
     1.540698099e+30     4.254963612e+11     1.000000000e+00
     1.547366922e+30     4.261093897e+11     1.000000000e+00
     1.554035745e+30     4.267206594e+11     1.000000000e+00
     1.560704568e+30     4.273301828e+11     1.000000000e+00
     1.567373391e+30     4.279379724e+11     1.000000000e+00
     1.574042214e+30     4.285440404e+11     1.000000000e+00
     1.580711037e+30     4.291483990e+11     1.000000000e+00
     1.587379860e+30     4.297510602e+11     1.000000000e+00
     1.594048683e+30     4.303520358e+11     1.000000000e+00
     1.600717506e+30     4.309513375e+11     1.000000000e+00
     1.607386329e+30     4.315489771e+11     1.000000000e+00
     1.614055152e+30     4.321449659e+11     1.000000000e+00
     1.620723975e+30     4.327393153e+11     1.000000000e+00
     1.627392798e+30     4.333320366e+11     1.000000000e+00
     1.634061621e+30     4.339231408e+11     1.000000000e+00
     1.640730443e+30     4.345126390e+11     1.000000000e+00
     1.647399266e+30     4.351005419e+11     1.000000000e+00
     1.654068089e+30     4.356868604e+11     1.000000000e+00
     1.660736912e+30     4.362716051e+11     1.000000000e+00
     1.667405735e+30     4.368547864e+11     1.000000000e+00
     1.674074558e+30     4.374364149e+11     1.000000000e+00
     1.680743381e+30     4.380165007e+11     1.000000000e+00
     1.687412204e+30     4.385950542e+11     1.000000000e+00
     1.694081027e+30     4.391720853e+11     1.000000000e+00
     1.700749850e+30     4.397476040e+11     1.000000000e+00
     1.707418673e+30     4.403216203e+11     1.000000000e+00
     1.714087496e+30     4.408941438e+11     1.000000000e+00
     1.720756319e+30     4.414651843e+11     1.000000000e+00
     1.727425142e+30     4.420347513e+11     1.000000000e+00
     1.734093965e+30     4.426028543e+11     1.000000000e+00
     1.740762788e+30     4.431695027e+11     1.000000000e+00
     1.747431611e+30     4.437347056e+11     1.000000000e+00
     1.754100433e+30     4.442984724e+11     1.000000000e+00
     1.760769256e+30     4.448608121e+11     1.000000000e+00
     1.767438079e+30     4.454217337e+11     1.000000000e+00
     1.774106902e+30     4.459812461e+11     1.000000000e+00
     1.780775725e+30     4.465393581e+11     1.000000000e+00
     1.787444548e+30     4.470960785e+11     1.000000000e+00
     1.794113371e+30     4.476514158e+11     1.000000000e+00
     1.800782194e+30     4.482053787e+11     1.000000000e+00
     1.807451017e+30     4.487579757e+11     1.000000000e+00
     1.814119840e+30     4.493092150e+11     1.000000000e+00
     1.820788663e+30     4.498591051e+11     1.000000000e+00
     1.827457486e+30     4.504076541e+11     1.000000000e+00
     1.834126309e+30     4.509548702e+11     1.000000000e+00
     1.840795132e+30     4.515007615e+11     1.000000000e+00
     1.847463955e+30     4.520453359e+11     1.000000000e+00
     1.854132778e+30     4.525886014e+11     1.000000000e+00
     1.860801601e+30     4.531305658e+11     1.000000000e+00
     1.867470423e+30     4.536712369e+11     1.000000000e+00
     1.874139246e+30     4.542106223e+11     1.000000000e+00
     1.880808069e+30     4.547487297e+11     1.000000000e+00
     1.887476892e+30     4.552855666e+11     1.000000000e+00
     1.894145715e+30     4.558211405e+11     1.000000000e+00
     1.900814538e+30     4.563554588e+11     1.000000000e+00
     1.907483361e+30     4.568885287e+11     1.000000000e+00
     1.914152184e+30     4.574203577e+11     1.000000000e+00
     1.920821007e+30     4.579509529e+11     1.000000000e+00
     1.927489830e+30     4.584803214e+11     1.000000000e+00
     1.934158653e+30     4.590084702e+11     1.000000000e+00
     1.940827476e+30     4.595354065e+11     1.000000000e+00
     1.947496299e+30     4.600611370e+11     1.000000000e+00
     1.954165122e+30     4.605856688e+11     1.000000000e+00
     1.960833945e+30     4.611090085e+11     1.000000000e+00
     1.967502768e+30     4.616311630e+11     1.000000000e+00
     1.974171591e+30     4.621521390e+11     1.000000000e+00
     1.980840413e+30     4.626719430e+11     1.000000000e+00
     1.987509236e+30     4.631905816e+11     1.000000000e+00
     1.994178059e+30     4.637080614e+11     1.000000000e+00
     2.000846882e+30     4.642243888e+11     1.000000000e+00
     2.007515705e+30     4.647395701e+11     1.000000000e+00
     2.014184528e+30     4.652536119e+11     1.000000000e+00
     2.020853351e+30     4.657665202e+11     1.000000000e+00
     2.027522174e+30     4.662783013e+11     1.000000000e+00
     2.034190997e+30     4.667889615e+11     1.000000000e+00
     2.040859820e+30     4.672985068e+11     1.000000000e+00
     2.047528643e+30     4.678069433e+11     1.000000000e+00
     2.054197466e+30     4.683142770e+11     1.000000000e+00
     2.060866289e+30     4.688205138e+11     1.000000000e+00
     2.067535112e+30     4.693256597e+11     1.000000000e+00
     2.074203935e+30     4.698297206e+11     1.000000000e+00
     2.080872758e+30     4.703327022e+11     1.000000000e+00
     2.087541581e+30     4.708346103e+11     1.000000000e+00
     2.094210403e+30     4.713354507e+11     1.000000000e+00
     2.100879226e+30     4.718352289e+11     1.000000000e+00
     2.107548049e+30     4.723339505e+11     1.000000000e+00
     2.114216872e+30     4.728316213e+11     1.000000000e+00
     2.120885695e+30     4.733282466e+11     1.000000000e+00
     2.127554518e+30     4.738238319e+11     1.000000000e+00
     2.134223341e+30     4.743183827e+11     1.000000000e+00
     2.140892164e+30     4.748119044e+11     1.000000000e+00
     2.147560987e+30     4.753044023e+11     1.000000000e+00
     2.154229810e+30     4.757958816e+11     1.000000000e+00
     2.160898633e+30     4.762863477e+11     1.000000000e+00
     2.167567456e+30     4.767758057e+11     1.000000000e+00
     2.174236279e+30     4.772642608e+11     1.000000000e+00
     2.180905102e+30     4.777517181e+11     1.000000000e+00
     2.187573925e+30     4.782381828e+11     1.000000000e+00
     2.194242748e+30     4.787236598e+11     1.000000000e+00
     2.200911571e+30     4.792081541e+11     1.000000000e+00
     2.207580393e+30     4.796916707e+11     1.000000000e+00
     2.214249216e+30     4.801742146e+11     1.000000000e+00
     2.220918039e+30     4.806557905e+11     1.000000000e+00
     2.227586862e+30     4.811364034e+11     1.000000000e+00
     2.234255685e+30     4.816160580e+11     1.000000000e+00
     2.240924508e+30     4.820947591e+11     1.000000000e+00
     2.247593331e+30     4.825725114e+11     1.000000000e+00
     2.254262154e+30     4.830493196e+11     1.000000000e+00
     2.260930977e+30     4.835251884e+11     1.000000000e+00
     2.267599800e+30     4.840001224e+11     1.000000000e+00
     2.274268623e+30     4.844741261e+11     1.000000000e+00
     2.280937446e+30     4.849472041e+11     1.000000000e+00
     2.287606269e+30     4.854193609e+11     1.000000000e+00
     2.294275092e+30     4.858906009e+11     1.000000000e+00
     2.300943915e+30     4.863609287e+11     1.000000000e+00
     2.307612738e+30     4.868303486e+11     1.000000000e+00
     2.314281561e+30     4.872988649e+11     1.000000000e+00
     2.320950383e+30     4.877664821e+11     1.000000000e+00
     2.327619206e+30     4.882332044e+11     1.000000000e+00
     2.334288029e+30     4.886990361e+11     1.000000000e+00
     2.340956852e+30     4.891639814e+11     1.000000000e+00
     2.347625675e+30     4.896280445e+11     1.000000000e+00
     2.354294498e+30     4.900912296e+11     1.000000000e+00
     2.360963321e+30     4.905535408e+11     1.000000000e+00
     2.367632144e+30     4.910149823e+11     1.000000000e+00
     2.374300967e+30     4.914755582e+11     1.000000000e+00
     2.380969790e+30     4.919352724e+11     1.000000000e+00
     2.387638613e+30     4.923941290e+11     1.000000000e+00
     2.394307436e+30     4.928521320e+11     1.000000000e+00
     2.400976259e+30     4.933092853e+11     1.000000000e+00
     2.407645082e+30     4.937655929e+11     1.000000000e+00
     2.414313905e+30     4.942210586e+11     1.000000000e+00
     2.420982728e+30     4.946756865e+11     1.000000000e+00
     2.427651551e+30     4.951294802e+11     1.000000000e+00
     2.434320373e+30     4.955824436e+11     1.000000000e+00
     2.440989196e+30     4.960345805e+11     1.000000000e+00
     2.447658019e+30     4.964858946e+11     1.000000000e+00
     2.454326842e+30     4.969363897e+11     1.000000000e+00
     2.460995665e+30     4.973860696e+11     1.000000000e+00
     2.467664488e+30     4.978349378e+11     1.000000000e+00
     2.474333311e+30     4.982829980e+11     1.000000000e+00
     2.481002134e+30     4.987302538e+11     1.000000000e+00
     2.487670957e+30     4.991767089e+11     1.000000000e+00
     2.494339780e+30     4.996223669e+11     1.000000000e+00
     2.501008603e+30     5.000672312e+11     1.000000000e+00
     2.507677426e+30     5.005113053e+11     1.000000000e+00
     2.514346249e+30     5.009545929e+11     1.000000000e+00
     2.521015072e+30     5.013970974e+11     1.000000000e+00
     2.527683895e+30     5.018388222e+11     1.000000000e+00
     2.534352718e+30     5.022797707e+11     1.000000000e+00
     2.541021541e+30     5.027199463e+11     1.000000000e+00
     2.547690363e+30     5.031593525e+11     1.000000000e+00
     2.554359186e+30     5.035979926e+11     1.000000000e+00
     2.561028009e+30     5.040358698e+11     1.000000000e+00
     2.567696832e+30     5.044729876e+11     1.000000000e+00
     2.574365655e+30     5.049093492e+11     1.000000000e+00
     2.581034478e+30     5.053449578e+11     1.000000000e+00
     2.587703301e+30     5.057798167e+11     1.000000000e+00
     2.594372124e+30     5.062139292e+11     1.000000000e+00
     2.601040947e+30     5.066472984e+11     1.000000000e+00
     2.607709770e+30     5.070799274e+11     1.000000000e+00
     2.614378593e+30     5.075118195e+11     1.000000000e+00
     2.621047416e+30     5.079429778e+11     1.000000000e+00
     2.627716239e+30     5.083734053e+11     1.000000000e+00
     2.634385062e+30     5.088031052e+11     1.000000000e+00
     2.641053885e+30     5.092320805e+11     1.000000000e+00
     2.647722708e+30     5.096603344e+11     1.000000000e+00
     2.654391531e+30     5.100878697e+11     1.000000000e+00
     2.661060353e+30     5.105146895e+11     1.000000000e+00
     2.667729176e+30     5.109407969e+11     1.000000000e+00
     2.674397999e+30     5.113661947e+11     1.000000000e+00
     2.681066822e+30     5.117908859e+11     1.000000000e+00
     2.687735645e+30     5.122148734e+11     1.000000000e+00
     2.694404468e+30     5.126381602e+11     1.000000000e+00
     2.701073291e+30     5.130607491e+11     1.000000000e+00
     2.707742114e+30     5.134826431e+11     1.000000000e+00
     2.714410937e+30     5.139038449e+11     1.000000000e+00
     2.721079760e+30     5.143243573e+11     1.000000000e+00
     2.727748583e+30     5.147441833e+11     1.000000000e+00
     2.734417406e+30     5.151633256e+11     1.000000000e+00
     2.741086229e+30     5.155817869e+11     1.000000000e+00
     2.747755052e+30     5.159995701e+11     1.000000000e+00
     2.754423875e+30     5.164166778e+11     1.000000000e+00
     2.761092698e+30     5.168331128e+11     1.000000000e+00
     2.767761521e+30     5.172488779e+11     1.000000000e+00
     2.774430343e+30     5.176639756e+11     1.000000000e+00
     2.781099166e+30     5.180784086e+11     1.000000000e+00
     2.787767989e+30     5.184921797e+11     1.000000000e+00
     2.794436812e+30     5.189052915e+11     1.000000000e+00
     2.801105635e+30     5.193177465e+11     1.000000000e+00
     2.807774458e+30     5.197295474e+11     1.000000000e+00
     2.814443281e+30     5.201406967e+11     1.000000000e+00
     2.821112104e+30     5.205511971e+11     1.000000000e+00
     2.827780927e+30     5.209610511e+11     1.000000000e+00
     2.834449750e+30     5.213702611e+11     1.000000000e+00
     2.841118573e+30     5.217788299e+11     1.000000000e+00
     2.847787396e+30     5.221867598e+11     1.000000000e+00
     2.854456219e+30     5.225940533e+11     1.000000000e+00
     2.861125042e+30     5.230007130e+11     1.000000000e+00
     2.867793865e+30     5.234067413e+11     1.000000000e+00
     2.874462688e+30     5.238121405e+11     1.000000000e+00
     2.881131511e+30     5.242169133e+11     1.000000000e+00
     2.887800333e+30     5.246210619e+11     1.000000000e+00
     2.894469156e+30     5.250245888e+11     1.000000000e+00
     2.901137979e+30     5.254274964e+11     1.000000000e+00
     2.907806802e+30     5.258297869e+11     1.000000000e+00
     2.914475625e+30     5.262314629e+11     1.000000000e+00
     2.921144448e+30     5.266325266e+11     1.000000000e+00
     2.927813271e+30     5.270329804e+11     1.000000000e+00
     2.934482094e+30     5.274328265e+11     1.000000000e+00
     2.941150917e+30     5.278320673e+11     1.000000000e+00
     2.947819740e+30     5.282307051e+11     1.000000000e+00
     2.954488563e+30     5.286287421e+11     1.000000000e+00
     2.961157386e+30     5.290261806e+11     1.000000000e+00
     2.967826209e+30     5.294230228e+11     1.000000000e+00
     2.974495032e+30     5.298192710e+11     1.000000000e+00
     2.981163855e+30     5.302149273e+11     1.000000000e+00
     2.987832678e+30     5.306099941e+11     1.000000000e+00
     2.994501501e+30     5.310044734e+11     1.000000000e+00
     3.001170323e+30     5.313983675e+11     1.000000000e+00
     3.007839146e+30     5.317916785e+11     1.000000000e+00
     3.014507969e+30     5.321844086e+11     1.000000000e+00
     3.021176792e+30     5.325765599e+11     1.000000000e+00
     3.027845615e+30     5.329681346e+11     1.000000000e+00
     3.034514438e+30     5.333591347e+11     1.000000000e+00
     3.041183261e+30     5.337495623e+11     1.000000000e+00
     3.047852084e+30     5.341394197e+11     1.000000000e+00
     3.054520907e+30     5.345287087e+11     1.000000000e+00
     3.061189730e+30     5.349174316e+11     1.000000000e+00
     3.067858553e+30     5.353055903e+11     1.000000000e+00
     3.074527376e+30     5.356931869e+11     1.000000000e+00
     3.081196199e+30     5.360802234e+11     1.000000000e+00
     3.087865022e+30     5.364667019e+11     1.000000000e+00
     3.094533845e+30     5.368526243e+11     1.000000000e+00
     3.101202668e+30     5.372379927e+11     1.000000000e+00
     3.107871490e+30     5.376228090e+11     1.000000000e+00
     3.114540313e+30     5.380070752e+11     1.000000000e+00
     3.121209136e+30     5.383907932e+11     1.000000000e+00
     3.127877959e+30     5.387739651e+11     1.000000000e+00
     3.134546782e+30     5.391565928e+11     1.000000000e+00
     3.141215605e+30     5.395386781e+11     1.000000000e+00
     3.147884428e+30     5.399202230e+11     1.000000000e+00
     3.154553251e+30     5.403012295e+11     1.000000000e+00
     3.161222074e+30     5.406816993e+11     1.000000000e+00
     3.167890897e+30     5.410616344e+11     1.000000000e+00
     3.174559720e+30     5.414410367e+11     1.000000000e+00
     3.181228543e+30     5.418199081e+11     1.000000000e+00
     3.187897366e+30     5.421982503e+11     1.000000000e+00
     3.194566189e+30     5.425760652e+11     1.000000000e+00
     3.201235012e+30     5.429533547e+11     1.000000000e+00
     3.207903835e+30     5.433301206e+11     1.000000000e+00
     3.214572658e+30     5.437063647e+11     1.000000000e+00
     3.221241480e+30     5.440820887e+11     1.000000000e+00
     3.227910303e+30     5.444572946e+11     1.000000000e+00
     3.234579126e+30     5.448319840e+11     1.000000000e+00
     3.241247949e+30     5.452061588e+11     1.000000000e+00
     3.247916772e+30     5.455798207e+11     1.000000000e+00
     3.254585595e+30     5.459529715e+11     1.000000000e+00
     3.261254418e+30     5.463256129e+11     1.000000000e+00
     3.267923241e+30     5.466977466e+11     1.000000000e+00
     3.274592064e+30     5.470693744e+11     1.000000000e+00
     3.281260887e+30     5.474404979e+11     1.000000000e+00
     3.287929710e+30     5.478111190e+11     1.000000000e+00
     3.294598533e+30     5.481812393e+11     1.000000000e+00
     3.301267356e+30     5.485508604e+11     1.000000000e+00
     3.307936179e+30     5.489199841e+11     1.000000000e+00
     3.314605002e+30     5.492886120e+11     1.000000000e+00
