#      index      mass[g]      radius[cm]      temperature[K]      density[g/cm^3]      velocity[cm/s]      ye(initial)      entropy[kb/baryon]      expansion_timescale[s]
3000
   571     2.756612113e+31     4.600422363e+08     1.000000000e+09     6.993271984e+04     2.070190063e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   572     2.760745566e+31     4.602645326e+08     1.000000000e+09     6.983144148e+04     2.071190397e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   573     2.764877024e+31     4.604868289e+08     1.000000000e+09     6.973035859e+04     2.072190730e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   574     2.769006488e+31     4.607091253e+08     1.000000000e+09     6.962947069e+04     2.073191064e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   575     2.773133960e+31     4.609314216e+08     1.000000000e+09     6.952877733e+04     2.074191397e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   576     2.777259441e+31     4.611537179e+08     1.000000000e+09     6.942827803e+04     2.075191731e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   577     2.781382935e+31     4.613760142e+08     1.000000000e+09     6.932797232e+04     2.076192064e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   578     2.785504442e+31     4.615983105e+08     1.000000000e+09     6.922785974e+04     2.077192397e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   579     2.789623965e+31     4.618206069e+08     1.000000000e+09     6.912793983e+04     2.078192731e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   580     2.793741505e+31     4.620429032e+08     1.000000000e+09     6.902821211e+04     2.079193064e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   581     2.797857065e+31     4.622651995e+08     1.000000000e+09     6.892867613e+04     2.080193398e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   582     2.801970646e+31     4.624874958e+08     1.000000000e+09     6.882933143e+04     2.081193731e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   583     2.806082250e+31     4.627097922e+08     1.000000000e+09     6.873017754e+04     2.082194065e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   584     2.810191880e+31     4.629320885e+08     1.000000000e+09     6.863121402e+04     2.083194398e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   585     2.814299537e+31     4.631543848e+08     1.000000000e+09     6.853244040e+04     2.084194732e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   586     2.818405222e+31     4.633766811e+08     1.000000000e+09     6.843385623e+04     2.085195065e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   587     2.822508939e+31     4.635989774e+08     1.000000000e+09     6.833546105e+04     2.086195398e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   588     2.826610688e+31     4.638212738e+08     1.000000000e+09     6.823725442e+04     2.087195732e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   589     2.830710472e+31     4.640435701e+08     1.000000000e+09     6.813923587e+04     2.088196065e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   590     2.834808292e+31     4.642658664e+08     1.000000000e+09     6.804140497e+04     2.089196399e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   591     2.838904151e+31     4.644881627e+08     1.000000000e+09     6.794376125e+04     2.090196732e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   592     2.842998050e+31     4.647104590e+08     1.000000000e+09     6.784630428e+04     2.091197066e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   593     2.847089991e+31     4.649327554e+08     1.000000000e+09     6.774903361e+04     2.092197399e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   594     2.851179976e+31     4.651550517e+08     1.000000000e+09     6.765194879e+04     2.093197733e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   595     2.855268007e+31     4.653773480e+08     1.000000000e+09     6.755504938e+04     2.094198066e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   596     2.859354086e+31     4.655996443e+08     1.000000000e+09     6.745833494e+04     2.095198399e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   597     2.863438214e+31     4.658219406e+08     1.000000000e+09     6.736180502e+04     2.096198733e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   598     2.867520394e+31     4.660442370e+08     1.000000000e+09     6.726545919e+04     2.097199066e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   599     2.871600627e+31     4.662665333e+08     1.000000000e+09     6.716929700e+04     2.098199400e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   600     2.875678916e+31     4.664888296e+08     1.000000000e+09     6.707331802e+04     2.099199733e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   601     2.879755261e+31     4.667111259e+08     1.000000000e+09     6.697752182e+04     2.100200067e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   602     2.883829665e+31     4.669334223e+08     1.000000000e+09     6.688190796e+04     2.101200400e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   603     2.887902130e+31     4.671557186e+08     1.000000000e+09     6.678647600e+04     2.102200734e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   604     2.891972658e+31     4.673780149e+08     1.000000000e+09     6.669122551e+04     2.103201067e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   605     2.896041250e+31     4.676003112e+08     1.000000000e+09     6.659615607e+04     2.104201400e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   606     2.900107908e+31     4.678226075e+08     1.000000000e+09     6.650126723e+04     2.105201734e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   607     2.904172634e+31     4.680449039e+08     1.000000000e+09     6.640655858e+04     2.106202067e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   608     2.908235431e+31     4.682672002e+08     1.000000000e+09     6.631202969e+04     2.107202401e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   609     2.912296299e+31     4.684894965e+08     1.000000000e+09     6.621768012e+04     2.108202734e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   610     2.916355240e+31     4.687117928e+08     1.000000000e+09     6.612350946e+04     2.109203068e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   611     2.920412257e+31     4.689340891e+08     1.000000000e+09     6.602951728e+04     2.110203401e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   612     2.924467351e+31     4.691563855e+08     1.000000000e+09     6.593570316e+04     2.111203735e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   613     2.928520525e+31     4.693786818e+08     1.000000000e+09     6.584206667e+04     2.112204068e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   614     2.932571779e+31     4.696009781e+08     1.000000000e+09     6.574860740e+04     2.113204401e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   615     2.936621116e+31     4.698232744e+08     1.000000000e+09     6.565532492e+04     2.114204735e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   616     2.940668537e+31     4.700455707e+08     1.000000000e+09     6.556221883e+04     2.115205068e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   617     2.944714045e+31     4.702678671e+08     1.000000000e+09     6.546928869e+04     2.116205402e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   618     2.948757641e+31     4.704901634e+08     1.000000000e+09     6.537653411e+04     2.117205735e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   619     2.952799327e+31     4.707124597e+08     1.000000000e+09     6.528395465e+04     2.118206069e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   620     2.956839104e+31     4.709347560e+08     1.000000000e+09     6.519154992e+04     2.119206402e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   621     2.960876975e+31     4.711570524e+08     1.000000000e+09     6.509931949e+04     2.120206736e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   622     2.964912942e+31     4.713793487e+08     1.000000000e+09     6.500726296e+04     2.121207069e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   623     2.968947006e+31     4.716016450e+08     1.000000000e+09     6.491537992e+04     2.122207402e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   624     2.972979168e+31     4.718239413e+08     1.000000000e+09     6.482366995e+04     2.123207736e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   625     2.977009431e+31     4.720462376e+08     1.000000000e+09     6.473213266e+04     2.124208069e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   626     2.981037797e+31     4.722685340e+08     1.000000000e+09     6.464076763e+04     2.125208403e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   627     2.985064267e+31     4.724908303e+08     1.000000000e+09     6.454957446e+04     2.126208736e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   628     2.989088843e+31     4.727131266e+08     1.000000000e+09     6.445855275e+04     2.127209070e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   629     2.993111527e+31     4.729354229e+08     1.000000000e+09     6.436770209e+04     2.128209403e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   630     2.997132321e+31     4.731577192e+08     1.000000000e+09     6.427702208e+04     2.129209737e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   631     3.001151226e+31     4.733800156e+08     1.000000000e+09     6.418651232e+04     2.130210070e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   632     3.005168244e+31     4.736023119e+08     1.000000000e+09     6.409617242e+04     2.131210403e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   633     3.009183377e+31     4.738246082e+08     1.000000000e+09     6.400600196e+04     2.132210737e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   634     3.013196627e+31     4.740469045e+08     1.000000000e+09     6.391600057e+04     2.133211070e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   635     3.017207996e+31     4.742692008e+08     1.000000000e+09     6.382616783e+04     2.134211404e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   636     3.021217485e+31     4.744914972e+08     1.000000000e+09     6.373650336e+04     2.135211737e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   637     3.025225095e+31     4.747137935e+08     1.000000000e+09     6.364700676e+04     2.136212071e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   638     3.029230830e+31     4.749360898e+08     1.000000000e+09     6.355767764e+04     2.137212404e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   639     3.033234690e+31     4.751583861e+08     1.000000000e+09     6.346851561e+04     2.138212738e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   640     3.037236677e+31     4.753806824e+08     1.000000000e+09     6.337952028e+04     2.139213071e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   641     3.041236793e+31     4.756029788e+08     1.000000000e+09     6.329069125e+04     2.140213404e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   642     3.045235041e+31     4.758252751e+08     1.000000000e+09     6.320202814e+04     2.141213738e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   643     3.049231420e+31     4.760475714e+08     1.000000000e+09     6.311353057e+04     2.142214071e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   644     3.053225934e+31     4.762698677e+08     1.000000000e+09     6.302519814e+04     2.143214405e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   645     3.057218584e+31     4.764921641e+08     1.000000000e+09     6.293703047e+04     2.144214738e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   646     3.061209372e+31     4.767144604e+08     1.000000000e+09     6.284902717e+04     2.145215072e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   647     3.065198299e+31     4.769367567e+08     1.000000000e+09     6.276118788e+04     2.146215405e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   648     3.069185368e+31     4.771590530e+08     1.000000000e+09     6.267351219e+04     2.147215739e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   649     3.073170579e+31     4.773813493e+08     1.000000000e+09     6.258599973e+04     2.148216072e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   650     3.077153935e+31     4.776036457e+08     1.000000000e+09     6.249865013e+04     2.149216405e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   651     3.081135438e+31     4.778259420e+08     1.000000000e+09     6.241146300e+04     2.150216739e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   652     3.085115088e+31     4.780482383e+08     1.000000000e+09     6.232443797e+04     2.151217072e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   653     3.089092889e+31     4.782705346e+08     1.000000000e+09     6.223757465e+04     2.152217406e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   654     3.093068841e+31     4.784928309e+08     1.000000000e+09     6.215087268e+04     2.153217739e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   655     3.097042946e+31     4.787151273e+08     1.000000000e+09     6.206433168e+04     2.154218073e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   656     3.101015207e+31     4.789374236e+08     1.000000000e+09     6.197795127e+04     2.155218406e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   657     3.104985624e+31     4.791597199e+08     1.000000000e+09     6.189173108e+04     2.156218740e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   658     3.108954199e+31     4.793820162e+08     1.000000000e+09     6.180567075e+04     2.157219073e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   659     3.112920935e+31     4.796043125e+08     1.000000000e+09     6.171976990e+04     2.158219406e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   660     3.116885833e+31     4.798266089e+08     1.000000000e+09     6.163402816e+04     2.159219740e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   661     3.120848894e+31     4.800489052e+08     1.000000000e+09     6.154844517e+04     2.160220073e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   662     3.124810120e+31     4.802712015e+08     1.000000000e+09     6.146302055e+04     2.161220407e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   663     3.128769513e+31     4.804934978e+08     1.000000000e+09     6.137775395e+04     2.162220740e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   664     3.132727075e+31     4.807157942e+08     1.000000000e+09     6.129264499e+04     2.163221074e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   665     3.136682807e+31     4.809380905e+08     1.000000000e+09     6.120769331e+04     2.164221407e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   666     3.140636712e+31     4.811603868e+08     1.000000000e+09     6.112289855e+04     2.165221741e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   667     3.144588790e+31     4.813826831e+08     1.000000000e+09     6.103826034e+04     2.166222074e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   668     3.148539043e+31     4.816049794e+08     1.000000000e+09     6.095377833e+04     2.167222407e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   669     3.152487474e+31     4.818272758e+08     1.000000000e+09     6.086945216e+04     2.168222741e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   670     3.156434083e+31     4.820495721e+08     1.000000000e+09     6.078528146e+04     2.169223074e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   671     3.160378873e+31     4.822718684e+08     1.000000000e+09     6.070126588e+04     2.170223408e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   672     3.164321844e+31     4.824941647e+08     1.000000000e+09     6.061740506e+04     2.171223741e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   673     3.168263000e+31     4.827164610e+08     1.000000000e+09     6.053369864e+04     2.172224075e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   674     3.172202341e+31     4.829387574e+08     1.000000000e+09     6.045014628e+04     2.173224408e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   675     3.176139869e+31     4.831610537e+08     1.000000000e+09     6.036674760e+04     2.174224742e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   676     3.180075586e+31     4.833833500e+08     1.000000000e+09     6.028350227e+04     2.175225075e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   677     3.184009494e+31     4.836056463e+08     1.000000000e+09     6.020040993e+04     2.176225408e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   678     3.187941594e+31     4.838279426e+08     1.000000000e+09     6.011747023e+04     2.177225742e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   679     3.191871887e+31     4.840502390e+08     1.000000000e+09     6.003468281e+04     2.178226075e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   680     3.195800376e+31     4.842725353e+08     1.000000000e+09     5.995204733e+04     2.179226409e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   681     3.199727062e+31     4.844948316e+08     1.000000000e+09     5.986956345e+04     2.180226742e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   682     3.203651947e+31     4.847171279e+08     1.000000000e+09     5.978723080e+04     2.181227076e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   683     3.207575032e+31     4.849394243e+08     1.000000000e+09     5.970504905e+04     2.182227409e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   684     3.211496319e+31     4.851617206e+08     1.000000000e+09     5.962301785e+04     2.183227743e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   685     3.215415810e+31     4.853840169e+08     1.000000000e+09     5.954113686e+04     2.184228076e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   686     3.219333507e+31     4.856063132e+08     1.000000000e+09     5.945940573e+04     2.185228409e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   687     3.223249410e+31     4.858286095e+08     1.000000000e+09     5.937782412e+04     2.186228743e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   688     3.227163522e+31     4.860509059e+08     1.000000000e+09     5.929639169e+04     2.187229076e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   689     3.231075845e+31     4.862732022e+08     1.000000000e+09     5.921510809e+04     2.188229410e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   690     3.234986379e+31     4.864954985e+08     1.000000000e+09     5.913397299e+04     2.189229743e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   691     3.238895127e+31     4.867177948e+08     1.000000000e+09     5.905298605e+04     2.190230077e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   692     3.242802089e+31     4.869400911e+08     1.000000000e+09     5.897214693e+04     2.191230410e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   693     3.246707269e+31     4.871623875e+08     1.000000000e+09     5.889145529e+04     2.192230744e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   694     3.250610667e+31     4.873846838e+08     1.000000000e+09     5.881091080e+04     2.193231077e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   695     3.254512286e+31     4.876069801e+08     1.000000000e+09     5.873051312e+04     2.194231410e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   696     3.258412126e+31     4.878292764e+08     1.000000000e+09     5.865026192e+04     2.195231744e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   697     3.262310189e+31     4.880515727e+08     1.000000000e+09     5.857015686e+04     2.196232077e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   698     3.266206477e+31     4.882738691e+08     1.000000000e+09     5.849019761e+04     2.197232411e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   699     3.270100992e+31     4.884961654e+08     1.000000000e+09     5.841038384e+04     2.198232744e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   700     3.273993735e+31     4.887184617e+08     1.000000000e+09     5.833071523e+04     2.199233078e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   701     3.277884707e+31     4.889407580e+08     1.000000000e+09     5.825119143e+04     2.200233411e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   702     3.281773911e+31     4.891630544e+08     1.000000000e+09     5.817181212e+04     2.201233745e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   703     3.285661348e+31     4.893853507e+08     1.000000000e+09     5.809257697e+04     2.202234078e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   704     3.289547020e+31     4.896076470e+08     1.000000000e+09     5.801348566e+04     2.203234411e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   705     3.293430928e+31     4.898299433e+08     1.000000000e+09     5.793453785e+04     2.204234745e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   706     3.297313073e+31     4.900522396e+08     1.000000000e+09     5.785573323e+04     2.205235078e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   707     3.301193458e+31     4.902745360e+08     1.000000000e+09     5.777707147e+04     2.206235412e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   708     3.305072084e+31     4.904968323e+08     1.000000000e+09     5.769855225e+04     2.207235745e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   709     3.308948953e+31     4.907191286e+08     1.000000000e+09     5.762017523e+04     2.208236079e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   710     3.312824066e+31     4.909414249e+08     1.000000000e+09     5.754194011e+04     2.209236412e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   711     3.316697424e+31     4.911637212e+08     1.000000000e+09     5.746384656e+04     2.210236746e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   712     3.320569030e+31     4.913860176e+08     1.000000000e+09     5.738589426e+04     2.211237079e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   713     3.324438885e+31     4.916083139e+08     1.000000000e+09     5.730808288e+04     2.212237412e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   714     3.328306990e+31     4.918306102e+08     1.000000000e+09     5.723041213e+04     2.213237746e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   715     3.332173347e+31     4.920529065e+08     1.000000000e+09     5.715288166e+04     2.214238079e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   716     3.336037958e+31     4.922752028e+08     1.000000000e+09     5.707549118e+04     2.215238413e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   717     3.339900825e+31     4.924974992e+08     1.000000000e+09     5.699824035e+04     2.216238746e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   718     3.343761948e+31     4.927197955e+08     1.000000000e+09     5.692112888e+04     2.217239080e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   719     3.347621329e+31     4.929420918e+08     1.000000000e+09     5.684415643e+04     2.218239413e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   720     3.351478971e+31     4.931643881e+08     1.000000000e+09     5.676732271e+04     2.219239747e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   721     3.355334874e+31     4.933866845e+08     1.000000000e+09     5.669062740e+04     2.220240080e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   722     3.359189040e+31     4.936089808e+08     1.000000000e+09     5.661407018e+04     2.221240413e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   723     3.363041471e+31     4.938312771e+08     1.000000000e+09     5.653765075e+04     2.222240747e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   724     3.366892168e+31     4.940535734e+08     1.000000000e+09     5.646136879e+04     2.223241080e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   725     3.370741133e+31     4.942758697e+08     1.000000000e+09     5.638522400e+04     2.224241414e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   726     3.374588367e+31     4.944981661e+08     1.000000000e+09     5.630921607e+04     2.225241747e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   727     3.378433872e+31     4.947204624e+08     1.000000000e+09     5.623334469e+04     2.226242081e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   728     3.382277650e+31     4.949427587e+08     1.000000000e+09     5.615760956e+04     2.227242414e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   729     3.386119701e+31     4.951650550e+08     1.000000000e+09     5.608201036e+04     2.228242748e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   730     3.389960029e+31     4.953873513e+08     1.000000000e+09     5.600654680e+04     2.229243081e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   731     3.393798633e+31     4.956096477e+08     1.000000000e+09     5.593121857e+04     2.230243414e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   732     3.397635516e+31     4.958319440e+08     1.000000000e+09     5.585602537e+04     2.231243748e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   733     3.401470679e+31     4.960542403e+08     1.000000000e+09     5.578096689e+04     2.232244081e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   734     3.405304124e+31     4.962765366e+08     1.000000000e+09     5.570604283e+04     2.233244415e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   735     3.409135852e+31     4.964988329e+08     1.000000000e+09     5.563125290e+04     2.234244748e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   736     3.412965865e+31     4.967211293e+08     1.000000000e+09     5.555659679e+04     2.235245082e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   737     3.416794164e+31     4.969434256e+08     1.000000000e+09     5.548207420e+04     2.236245415e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   738     3.420620751e+31     4.971657219e+08     1.000000000e+09     5.540768484e+04     2.237245749e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   739     3.424445628e+31     4.973880182e+08     1.000000000e+09     5.533342840e+04     2.238246082e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   740     3.428268795e+31     4.976103145e+08     1.000000000e+09     5.525930460e+04     2.239246415e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   741     3.432090255e+31     4.978326109e+08     1.000000000e+09     5.518531313e+04     2.240246749e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   742     3.435910009e+31     4.980549072e+08     1.000000000e+09     5.511145369e+04     2.241247082e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   743     3.439728059e+31     4.982772035e+08     1.000000000e+09     5.503772601e+04     2.242247416e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   744     3.443544405e+31     4.984994998e+08     1.000000000e+09     5.496412977e+04     2.243247749e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   745     3.447359050e+31     4.987217962e+08     1.000000000e+09     5.489066469e+04     2.244248083e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   746     3.451171995e+31     4.989440925e+08     1.000000000e+09     5.481733048e+04     2.245248416e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   747     3.454983242e+31     4.991663888e+08     1.000000000e+09     5.474412684e+04     2.246248750e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   748     3.458792792e+31     4.993886851e+08     1.000000000e+09     5.467105349e+04     2.247249083e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   749     3.462600646e+31     4.996109814e+08     1.000000000e+09     5.459811013e+04     2.248249416e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   750     3.466406807e+31     4.998332778e+08     1.000000000e+09     5.452529648e+04     2.249249750e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   751     3.470211275e+31     5.000555741e+08     1.000000000e+09     5.445261225e+04     2.250250083e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   752     3.474014052e+31     5.002778704e+08     1.000000000e+09     5.438005715e+04     2.251250417e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   753     3.477815140e+31     5.005001667e+08     1.000000000e+09     5.430763089e+04     2.252250750e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   754     3.481614540e+31     5.007224630e+08     1.000000000e+09     5.423533318e+04     2.253251084e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
   755     3.485412254e+31     5.009447594e+08     1.000000000e+09     5.416316375e+04     2.254251417e+09     2.775000000e-01     1.000000000e+01     1.000000000e-02
