3000
    43     2.800933645e+29     2.410410117e+08     1.000000000e+09     4.774648293e+03     7.231230352e+08     1.000000000e+00     0.000000000e+00
    44     2.867622541e+29     2.429390506e+08     1.000000000e+09     4.774648293e+03     7.288171518e+08     1.000000000e+00     0.000000000e+00
    45     2.934311437e+29     2.448078860e+08     1.000000000e+09     4.774648293e+03     7.344236579e+08     1.000000000e+00     0.000000000e+00
    46     3.001000333e+29     2.466486159e+08     1.000000000e+09     4.774648293e+03     7.399458476e+08     1.000000000e+00     0.000000000e+00
    47     3.067689230e+29     2.484622738e+08     1.000000000e+09     4.774648293e+03     7.453868213e+08     1.000000000e+00     0.000000000e+00
    48     3.134378126e+29     2.502498336e+08     1.000000000e+09     4.774648293e+03     7.507495008e+08     1.000000000e+00     0.000000000e+00
    49     3.201067022e+29     2.520122144e+08     1.000000000e+09     4.774648293e+03     7.560366433e+08     1.000000000e+00     0.000000000e+00
    50     3.267755919e+29     2.537502846e+08     1.000000000e+09     4.774648293e+03     7.612508539e+08     1.000000000e+00     0.000000000e+00
    51     3.334444815e+29     2.554648656e+08     1.000000000e+09     4.774648293e+03     7.663945968e+08     1.000000000e+00     0.000000000e+00
    52     3.401133711e+29     2.571567352e+08     1.000000000e+09     4.774648293e+03     7.714702056e+08     1.000000000e+00     0.000000000e+00
    53     3.467822608e+29     2.588266309e+08     1.000000000e+09     4.774648293e+03     7.764798928e+08     1.000000000e+00     0.000000000e+00
    54     3.534511504e+29     2.604752526e+08     1.000000000e+09     4.774648293e+03     7.814257579e+08     1.000000000e+00     0.000000000e+00
    55     3.601200400e+29     2.621032652e+08     1.000000000e+09     4.774648293e+03     7.863097957e+08     1.000000000e+00     0.000000000e+00
    56     3.667889296e+29     2.637113010e+08     1.000000000e+09     4.774648293e+03     7.911339029e+08     1.000000000e+00     0.000000000e+00
    57     3.734578193e+29     2.652999616e+08     1.000000000e+09     4.774648293e+03     7.958998847e+08     1.000000000e+00     0.000000000e+00
    58     3.801267089e+29     2.668698204e+08     1.000000000e+09     4.774648293e+03     8.006094611e+08     1.000000000e+00     0.000000000e+00
    59     3.867955985e+29     2.684214240e+08     1.000000000e+09     4.774648293e+03     8.052642719e+08     1.000000000e+00     0.000000000e+00
    60     3.934644882e+29     2.699552940e+08     1.000000000e+09     4.774648293e+03     8.098658819e+08     1.000000000e+00     0.000000000e+00
    61     4.001333778e+29     2.714719286e+08     1.000000000e+09     4.774648293e+03     8.144157857e+08     1.000000000e+00     0.000000000e+00
    62     4.068022674e+29     2.729718039e+08     1.000000000e+09     4.774648293e+03     8.189154117e+08     1.000000000e+00     0.000000000e+00
    63     4.134711571e+29     2.744553755e+08     1.000000000e+09     4.774648293e+03     8.233661264e+08     1.000000000e+00     0.000000000e+00
    64     4.201400467e+29     2.759230792e+08     1.000000000e+09     4.774648293e+03     8.277692375e+08     1.000000000e+00     0.000000000e+00
    65     4.268089363e+29     2.773753326e+08     1.000000000e+09     4.774648293e+03     8.321259979e+08     1.000000000e+00     0.000000000e+00
    66     4.334778259e+29     2.788125362e+08     1.000000000e+09     4.774648293e+03     8.364376086e+08     1.000000000e+00     0.000000000e+00
    67     4.401467156e+29     2.802350738e+08     1.000000000e+09     4.774648293e+03     8.407052213e+08     1.000000000e+00     0.000000000e+00
    68     4.468156052e+29     2.816433139e+08     1.000000000e+09     4.774648293e+03     8.449299416e+08     1.000000000e+00     0.000000000e+00
    69     4.534844948e+29     2.830376104e+08     1.000000000e+09     4.774648293e+03     8.491128312e+08     1.000000000e+00     0.000000000e+00
    70     4.601533845e+29     2.844183035e+08     1.000000000e+09     4.774648293e+03     8.532549106e+08     1.000000000e+00     0.000000000e+00
    71     4.668222741e+29     2.857857202e+08     1.000000000e+09     4.774648293e+03     8.573571607e+08     1.000000000e+00     0.000000000e+00
    72     4.734911637e+29     2.871401752e+08     1.000000000e+09     4.774648293e+03     8.614205255e+08     1.000000000e+00     0.000000000e+00
    73     4.801600534e+29     2.884819712e+08     1.000000000e+09     4.774648293e+03     8.654459135e+08     1.000000000e+00     0.000000000e+00
    74     4.868289430e+29     2.898114000e+08     1.000000000e+09     4.774648293e+03     8.694341999e+08     1.000000000e+00     0.000000000e+00
    75     4.934978326e+29     2.911287426e+08     1.000000000e+09     4.774648293e+03     8.733862278e+08     1.000000000e+00     0.000000000e+00
    76     5.001667222e+29     2.924342701e+08     1.000000000e+09     4.774648293e+03     8.773028104e+08     1.000000000e+00     0.000000000e+00
    77     5.068356119e+29     2.937282439e+08     1.000000000e+09     4.774648293e+03     8.811847318e+08     1.000000000e+00     0.000000000e+00
    78     5.135045015e+29     2.950109163e+08     1.000000000e+09     4.774648293e+03     8.850327489e+08     1.000000000e+00     0.000000000e+00
    79     5.201733911e+29     2.962825308e+08     1.000000000e+09     4.774648293e+03     8.888475923e+08     1.000000000e+00     0.000000000e+00
    80     5.268422808e+29     2.975433227e+08     1.000000000e+09     4.774648293e+03     8.926299681e+08     1.000000000e+00     0.000000000e+00
    81     5.335111704e+29     2.987935194e+08     1.000000000e+09     4.774648293e+03     8.963805582e+08     1.000000000e+00     0.000000000e+00
    82     5.401800600e+29     3.000333407e+08     1.000000000e+09     4.774648293e+03     9.001000222e+08     1.000000000e+00     0.000000000e+00
    83     5.468489496e+29     3.012629993e+08     1.000000000e+09     4.774648293e+03     9.037889980e+08     1.000000000e+00     0.000000000e+00
    84     5.535178393e+29     3.024827009e+08     1.000000000e+09     4.774648293e+03     9.074481026e+08     1.000000000e+00     0.000000000e+00
    85     5.601867289e+29     3.036926446e+08     1.000000000e+09     4.774648293e+03     9.110779337e+08     1.000000000e+00     0.000000000e+00
    86     5.668556185e+29     3.048930232e+08     1.000000000e+09     4.774648293e+03     9.146790697e+08     1.000000000e+00     0.000000000e+00
    87     5.735245082e+29     3.060840237e+08     1.000000000e+09     4.774648293e+03     9.182520711e+08     1.000000000e+00     0.000000000e+00
    88     5.801933978e+29     3.072658270e+08     1.000000000e+09     4.774648293e+03     9.217974810e+08     1.000000000e+00     0.000000000e+00
    89     5.868622874e+29     3.084386087e+08     1.000000000e+09     4.774648293e+03     9.253158261e+08     1.000000000e+00     0.000000000e+00
    90     5.935311771e+29     3.096025390e+08     1.000000000e+09     4.774648293e+03     9.288076171e+08     1.000000000e+00     0.000000000e+00
    91     6.002000667e+29     3.107577831e+08     1.000000000e+09     4.774648293e+03     9.322733492e+08     1.000000000e+00     0.000000000e+00
    92     6.068689563e+29     3.119045012e+08     1.000000000e+09     4.774648293e+03     9.357135035e+08     1.000000000e+00     0.000000000e+00
    93     6.135378459e+29     3.130428488e+08     1.000000000e+09     4.774648293e+03     9.391285465e+08     1.000000000e+00     0.000000000e+00
    94     6.202067356e+29     3.141729772e+08     1.000000000e+09     4.774648293e+03     9.425189317e+08     1.000000000e+00     0.000000000e+00
    95     6.268756252e+29     3.152950331e+08     1.000000000e+09     4.774648293e+03     9.458850993e+08     1.000000000e+00     0.000000000e+00
    96     6.335445148e+29     3.164091591e+08     1.000000000e+09     4.774648293e+03     9.492274772e+08     1.000000000e+00     0.000000000e+00
    97     6.402134045e+29     3.175154938e+08     1.000000000e+09     4.774648293e+03     9.525464814e+08     1.000000000e+00     0.000000000e+00
    98     6.468822941e+29     3.186141721e+08     1.000000000e+09     4.774648293e+03     9.558425163e+08     1.000000000e+00     0.000000000e+00
    99     6.535511837e+29     3.197053250e+08     1.000000000e+09     4.774648293e+03     9.591159751e+08     1.000000000e+00     0.000000000e+00
   100     6.602200734e+29     3.207890802e+08     1.000000000e+09     4.774648293e+03     9.623672406e+08     1.000000000e+00     0.000000000e+00
   101     6.668889630e+29     3.218655617e+08     1.000000000e+09     4.774648293e+03     9.655966850e+08     1.000000000e+00     0.000000000e+00
   102     6.735578526e+29     3.229348903e+08     1.000000000e+09     4.774648293e+03     9.688046710e+08     1.000000000e+00     0.000000000e+00
   103     6.802267422e+29     3.239971838e+08     1.000000000e+09     4.774648293e+03     9.719915514e+08     1.000000000e+00     0.000000000e+00
   104     6.868956319e+29     3.250525567e+08     1.000000000e+09     4.774648293e+03     9.751576701e+08     1.000000000e+00     0.000000000e+00
   105     6.935645215e+29     3.261011206e+08     1.000000000e+09     4.774648293e+03     9.783033618e+08     1.000000000e+00     0.000000000e+00
   106     7.002334111e+29     3.271429843e+08     1.000000000e+09     4.774648293e+03     9.814289528e+08     1.000000000e+00     0.000000000e+00
   107     7.069023008e+29     3.281782538e+08     1.000000000e+09     4.774648293e+03     9.845347614e+08     1.000000000e+00     0.000000000e+00
   108     7.135711904e+29     3.292070325e+08     1.000000000e+09     4.774648293e+03     9.876210974e+08     1.000000000e+00     0.000000000e+00
   109     7.202400800e+29     3.302294211e+08     1.000000000e+09     4.774648293e+03     9.906882634e+08     1.000000000e+00     0.000000000e+00
   110     7.269089697e+29     3.312455181e+08     1.000000000e+09     4.774648293e+03     9.937365542e+08     1.000000000e+00     0.000000000e+00
   111     7.335778593e+29     3.322554192e+08     1.000000000e+09     4.774648293e+03     9.967662575e+08     1.000000000e+00     0.000000000e+00
   112     7.402467489e+29     3.332592181e+08     1.000000000e+09     4.774648293e+03     9.997776542e+08     1.000000000e+00     0.000000000e+00
   113     7.469156385e+29     3.342570061e+08     1.000000000e+09     4.774648293e+03     1.002771018e+09     1.000000000e+00     0.000000000e+00
   114     7.535845282e+29     3.352488725e+08     1.000000000e+09     4.774648293e+03     1.005746617e+09     1.000000000e+00     0.000000000e+00
   115     7.602534178e+29     3.362349043e+08     1.000000000e+09     4.774648293e+03     1.008704713e+09     1.000000000e+00     0.000000000e+00
   116     7.669223074e+29     3.372151865e+08     1.000000000e+09     4.774648293e+03     1.011645560e+09     1.000000000e+00     0.000000000e+00
   117     7.735911971e+29     3.381898023e+08     1.000000000e+09     4.774648293e+03     1.014569407e+09     1.000000000e+00     0.000000000e+00
   118     7.802600867e+29     3.391588328e+08     1.000000000e+09     4.774648293e+03     1.017476498e+09     1.000000000e+00     0.000000000e+00
   119     7.869289763e+29     3.401223574e+08     1.000000000e+09     4.774648293e+03     1.020367072e+09     1.000000000e+00     0.000000000e+00
   120     7.935978660e+29     3.410804536e+08     1.000000000e+09     4.774648293e+03     1.023241361e+09     1.000000000e+00     0.000000000e+00
   121     8.002667556e+29     3.420331972e+08     1.000000000e+09     4.774648293e+03     1.026099592e+09     1.000000000e+00     0.000000000e+00
   122     8.069356452e+29     3.429806625e+08     1.000000000e+09     4.774648293e+03     1.028941987e+09     1.000000000e+00     0.000000000e+00
   123     8.136045348e+29     3.439229218e+08     1.000000000e+09     4.774648293e+03     1.031768765e+09     1.000000000e+00     0.000000000e+00
   124     8.202734245e+29     3.448600461e+08     1.000000000e+09     4.774648293e+03     1.034580138e+09     1.000000000e+00     0.000000000e+00
   125     8.269423141e+29     3.457921048e+08     1.000000000e+09     4.774648293e+03     1.037376314e+09     1.000000000e+00     0.000000000e+00
   126     8.336112037e+29     3.467191658e+08     1.000000000e+09     4.774648293e+03     1.040157497e+09     1.000000000e+00     0.000000000e+00
   127     8.402800934e+29     3.476412956e+08     1.000000000e+09     4.774648293e+03     1.042923887e+09     1.000000000e+00     0.000000000e+00
   128     8.469489830e+29     3.485585592e+08     1.000000000e+09     4.774648293e+03     1.045675678e+09     1.000000000e+00     0.000000000e+00
   129     8.536178726e+29     3.494710203e+08     1.000000000e+09     4.774648293e+03     1.048413061e+09     1.000000000e+00     0.000000000e+00
   130     8.602867623e+29     3.503787413e+08     1.000000000e+09     4.774648293e+03     1.051136224e+09     1.000000000e+00     0.000000000e+00
   131     8.669556519e+29     3.512817833e+08     1.000000000e+09     4.774648293e+03     1.053845350e+09     1.000000000e+00     0.000000000e+00
   132     8.736245415e+29     3.521802061e+08     1.000000000e+09     4.774648293e+03     1.056540618e+09     1.000000000e+00     0.000000000e+00
   133     8.802934311e+29     3.530740683e+08     1.000000000e+09     4.774648293e+03     1.059222205e+09     1.000000000e+00     0.000000000e+00
   134     8.869623208e+29     3.539634274e+08     1.000000000e+09     4.774648293e+03     1.061890282e+09     1.000000000e+00     0.000000000e+00
   135     8.936312104e+29     3.548483397e+08     1.000000000e+09     4.774648293e+03     1.064545019e+09     1.000000000e+00     0.000000000e+00
   136     9.003001000e+29     3.557288603e+08     1.000000000e+09     4.774648293e+03     1.067186581e+09     1.000000000e+00     0.000000000e+00
   137     9.069689897e+29     3.566050433e+08     1.000000000e+09     4.774648293e+03     1.069815130e+09     1.000000000e+00     0.000000000e+00
   138     9.136378793e+29     3.574769417e+08     1.000000000e+09     4.774648293e+03     1.072430825e+09     1.000000000e+00     0.000000000e+00
   139     9.203067689e+29     3.583446076e+08     1.000000000e+09     4.774648293e+03     1.075033823e+09     1.000000000e+00     0.000000000e+00
   140     9.269756586e+29     3.592080919e+08     1.000000000e+09     4.774648293e+03     1.077624276e+09     1.000000000e+00     0.000000000e+00
   141     9.336445482e+29     3.600674447e+08     1.000000000e+09     4.774648293e+03     1.080202334e+09     1.000000000e+00     0.000000000e+00
   142     9.403134378e+29     3.609227150e+08     1.000000000e+09     4.774648293e+03     1.082768145e+09     1.000000000e+00     0.000000000e+00
   143     9.469823274e+29     3.617739510e+08     1.000000000e+09     4.774648293e+03     1.085321853e+09     1.000000000e+00     0.000000000e+00
   144     9.536512171e+29     3.626211998e+08     1.000000000e+09     4.774648293e+03     1.087863600e+09     1.000000000e+00     0.000000000e+00
   145     9.603201067e+29     3.634645080e+08     1.000000000e+09     4.774648293e+03     1.090393524e+09     1.000000000e+00     0.000000000e+00
   146     9.669889963e+29     3.643039209e+08     1.000000000e+09     4.774648293e+03     1.092911763e+09     1.000000000e+00     0.000000000e+00
   147     9.736578860e+29     3.651394833e+08     1.000000000e+09     4.774648293e+03     1.095418450e+09     1.000000000e+00     0.000000000e+00
   148     9.803267756e+29     3.659712390e+08     1.000000000e+09     4.774648293e+03     1.097913717e+09     1.000000000e+00     0.000000000e+00
   149     9.869956652e+29     3.667992310e+08     1.000000000e+09     4.774648293e+03     1.100397693e+09     1.000000000e+00     0.000000000e+00
   150     9.936645549e+29     3.676235017e+08     1.000000000e+09     4.774648293e+03     1.102870505e+09     1.000000000e+00     0.000000000e+00
   151     1.000333444e+30     3.684440926e+08     1.000000000e+09     4.774648293e+03     1.105332278e+09     1.000000000e+00     0.000000000e+00
   152     1.007002334e+30     3.692610445e+08     1.000000000e+09     4.774648293e+03     1.107783134e+09     1.000000000e+00     0.000000000e+00
   153     1.013671224e+30     3.700743975e+08     1.000000000e+09     4.774648293e+03     1.110223192e+09     1.000000000e+00     0.000000000e+00
   154     1.020340113e+30     3.708841909e+08     1.000000000e+09     4.774648293e+03     1.112652573e+09     1.000000000e+00     0.000000000e+00
   155     1.027009003e+30     3.716904634e+08     1.000000000e+09     4.774648293e+03     1.115071390e+09     1.000000000e+00     0.000000000e+00
   156     1.033677893e+30     3.724932531e+08     1.000000000e+09     4.774648293e+03     1.117479759e+09     1.000000000e+00     0.000000000e+00
   157     1.040346782e+30     3.732925972e+08     1.000000000e+09     4.774648293e+03     1.119877792e+09     1.000000000e+00     0.000000000e+00
   158     1.047015672e+30     3.740885327e+08     1.000000000e+09     4.774648293e+03     1.122265598e+09     1.000000000e+00     0.000000000e+00
   159     1.053684562e+30     3.748810955e+08     1.000000000e+09     4.774648293e+03     1.124643287e+09     1.000000000e+00     0.000000000e+00
   160     1.060353451e+30     3.756703212e+08     1.000000000e+09     4.774648293e+03     1.127010964e+09     1.000000000e+00     0.000000000e+00
   161     1.067022341e+30     3.764562447e+08     1.000000000e+09     4.774648293e+03     1.129368734e+09     1.000000000e+00     0.000000000e+00
   162     1.073691230e+30     3.772389002e+08     1.000000000e+09     4.774648293e+03     1.131716701e+09     1.000000000e+00     0.000000000e+00
   163     1.080360120e+30     3.780183217e+08     1.000000000e+09     4.774648293e+03     1.134054965e+09     1.000000000e+00     0.000000000e+00
   164     1.087029010e+30     3.787945422e+08     1.000000000e+09     4.774648293e+03     1.136383627e+09     1.000000000e+00     0.000000000e+00
   165     1.093697899e+30     3.795675944e+08     1.000000000e+09     4.774648293e+03     1.138702783e+09     1.000000000e+00     0.000000000e+00
   166     1.100366789e+30     3.803375105e+08     1.000000000e+09     4.774648293e+03     1.141012531e+09     1.000000000e+00     0.000000000e+00
   167     1.107035679e+30     3.811043221e+08     1.000000000e+09     4.774648293e+03     1.143312966e+09     1.000000000e+00     0.000000000e+00
   168     1.113704568e+30     3.818680602e+08     1.000000000e+09     4.774648293e+03     1.145604181e+09     1.000000000e+00     0.000000000e+00
   169     1.120373458e+30     3.826287556e+08     1.000000000e+09     4.774648293e+03     1.147886267e+09     1.000000000e+00     0.000000000e+00
   170     1.127042347e+30     3.833864383e+08     1.000000000e+09     4.774648293e+03     1.150159315e+09     1.000000000e+00     0.000000000e+00
   171     1.133711237e+30     3.841411379e+08     1.000000000e+09     4.774648293e+03     1.152423414e+09     1.000000000e+00     0.000000000e+00
   172     1.140380127e+30     3.848928838e+08     1.000000000e+09     4.774648293e+03     1.154678651e+09     1.000000000e+00     0.000000000e+00
   173     1.147049016e+30     3.856417045e+08     1.000000000e+09     4.774648293e+03     1.156925113e+09     1.000000000e+00     0.000000000e+00
   174     1.153717906e+30     3.863876284e+08     1.000000000e+09     4.774648293e+03     1.159162885e+09     1.000000000e+00     0.000000000e+00
   175     1.160386796e+30     3.871306834e+08     1.000000000e+09     4.774648293e+03     1.161392050e+09     1.000000000e+00     0.000000000e+00
   176     1.167055685e+30     3.878708968e+08     1.000000000e+09     4.774648293e+03     1.163612690e+09     1.000000000e+00     0.000000000e+00
   177     1.173724575e+30     3.886082957e+08     1.000000000e+09     4.774648293e+03     1.165824887e+09     1.000000000e+00     0.000000000e+00
   178     1.180393464e+30     3.893429067e+08     1.000000000e+09     4.774648293e+03     1.168028720e+09     1.000000000e+00     0.000000000e+00
   179     1.187062354e+30     3.900747560e+08     1.000000000e+09     4.774648293e+03     1.170224268e+09     1.000000000e+00     0.000000000e+00
   180     1.193731244e+30     3.908038694e+08     1.000000000e+09     4.774648293e+03     1.172411608e+09     1.000000000e+00     0.000000000e+00
   181     1.200400133e+30     3.915302723e+08     1.000000000e+09     4.774648293e+03     1.174590817e+09     1.000000000e+00     0.000000000e+00
   182     1.207069023e+30     3.922539898e+08     1.000000000e+09     4.774648293e+03     1.176761969e+09     1.000000000e+00     0.000000000e+00
   183     1.213737913e+30     3.929750466e+08     1.000000000e+09     4.774648293e+03     1.178925140e+09     1.000000000e+00     0.000000000e+00
   184     1.220406802e+30     3.936934669e+08     1.000000000e+09     4.774648293e+03     1.181080401e+09     1.000000000e+00     0.000000000e+00
   185     1.227075692e+30     3.944092748e+08     1.000000000e+09     4.774648293e+03     1.183227824e+09     1.000000000e+00     0.000000000e+00
   186     1.233744582e+30     3.951224938e+08     1.000000000e+09     4.774648293e+03     1.185367481e+09     1.000000000e+00     0.000000000e+00
   187     1.240413471e+30     3.958331473e+08     1.000000000e+09     4.774648293e+03     1.187499442e+09     1.000000000e+00     0.000000000e+00
   188     1.247082361e+30     3.965412582e+08     1.000000000e+09     4.774648293e+03     1.189623775e+09     1.000000000e+00     0.000000000e+00
   189     1.253751250e+30     3.972468491e+08     1.000000000e+09     4.774648293e+03     1.191740547e+09     1.000000000e+00     0.000000000e+00
   190     1.260420140e+30     3.979499424e+08     1.000000000e+09     4.774648293e+03     1.193849827e+09     1.000000000e+00     0.000000000e+00
   191     1.267089030e+30     3.986505599e+08     1.000000000e+09     4.774648293e+03     1.195951680e+09     1.000000000e+00     0.000000000e+00
   192     1.273757919e+30     3.993487234e+08     1.000000000e+09     4.774648293e+03     1.198046170e+09     1.000000000e+00     0.000000000e+00
   193     1.280426809e+30     4.000444543e+08     1.000000000e+09     4.774648293e+03     1.200133363e+09     1.000000000e+00     0.000000000e+00
   194     1.287095699e+30     4.007377737e+08     1.000000000e+09     4.774648293e+03     1.202213321e+09     1.000000000e+00     0.000000000e+00
   195     1.293764588e+30     4.014287022e+08     1.000000000e+09     4.774648293e+03     1.204286107e+09     1.000000000e+00     0.000000000e+00
   196     1.300433478e+30     4.021172605e+08     1.000000000e+09     4.774648293e+03     1.206351782e+09     1.000000000e+00     0.000000000e+00
   197     1.307102367e+30     4.028034688e+08     1.000000000e+09     4.774648293e+03     1.208410406e+09     1.000000000e+00     0.000000000e+00
   198     1.313771257e+30     4.034873470e+08     1.000000000e+09     4.774648293e+03     1.210462041e+09     1.000000000e+00     0.000000000e+00
   199     1.320440147e+30     4.041689147e+08     1.000000000e+09     4.774648293e+03     1.212506744e+09     1.000000000e+00     0.000000000e+00
   200     1.327109036e+30     4.048481915e+08     1.000000000e+09     4.774648293e+03     1.214544574e+09     1.000000000e+00     0.000000000e+00
   201     1.333777926e+30     4.055251964e+08     1.000000000e+09     4.774648293e+03     1.216575589e+09     1.000000000e+00     0.000000000e+00
   202     1.340446816e+30     4.061999484e+08     1.000000000e+09     4.774648293e+03     1.218599845e+09     1.000000000e+00     0.000000000e+00
   203     1.347115705e+30     4.068724661e+08     1.000000000e+09     4.774648293e+03     1.220617398e+09     1.000000000e+00     0.000000000e+00
   204     1.353784595e+30     4.075427679e+08     1.000000000e+09     4.774648293e+03     1.222628304e+09     1.000000000e+00     0.000000000e+00
   205     1.360453484e+30     4.082108720e+08     1.000000000e+09     4.774648293e+03     1.224632616e+09     1.000000000e+00     0.000000000e+00
   206     1.367122374e+30     4.088767963e+08     1.000000000e+09     4.774648293e+03     1.226630389e+09     1.000000000e+00     0.000000000e+00
   207     1.373791264e+30     4.095405585e+08     1.000000000e+09     4.774648293e+03     1.228621675e+09     1.000000000e+00     0.000000000e+00
   208     1.380460153e+30     4.102021761e+08     1.000000000e+09     4.774648293e+03     1.230606528e+09     1.000000000e+00     0.000000000e+00
   209     1.387129043e+30     4.108616662e+08     1.000000000e+09     4.774648293e+03     1.232584999e+09     1.000000000e+00     0.000000000e+00
   210     1.393797933e+30     4.115190460e+08     1.000000000e+09     4.774648293e+03     1.234557138e+09     1.000000000e+00     0.000000000e+00
   211     1.400466822e+30     4.121743322e+08     1.000000000e+09     4.774648293e+03     1.236522997e+09     1.000000000e+00     0.000000000e+00
   212     1.407135712e+30     4.128275414e+08     1.000000000e+09     4.774648293e+03     1.238482624e+09     1.000000000e+00     0.000000000e+00
