# 1:mass [g] 2:entropy [kb] 3:rho [g/cm^33] 4:temperature [K] 5:Ye 6:vel [cm/s]
1.83408e+31 139.088 17639.2 2.1767e+09 0.264155 4.14186e+09
1.83408e+31 138.734 17607.7 2.17422e+09 0.263002 4.13848e+09
1.83408e+31 138.356 17583.7 2.1718e+09 0.261952 4.13418e+09
1.83408e+31 137.987 17566.8 2.16951e+09 0.260948 4.12943e+09
1.83408e+31 137.61 17556.7 2.16743e+09 0.260034 4.12421e+09
1.83408e+31 137.268 17539.5 2.16537e+09 0.259091 4.11841e+09
1.83408e+31 136.911 17516.1 2.16306e+09 0.25819 4.11112e+09
1.83408e+31 136.582 17514.7 2.16147e+09 0.257317 4.10552e+09
1.83408e+31 136.395 17481.2 2.15995e+09 0.256195 4.10002e+09
1.83408e+31 136.206 17459.8 2.15863e+09 0.255128 4.09475e+09
1.83407e+31 136.02 17459.7 2.15794e+09 0.254143 4.09076e+09
1.83407e+31 135.841 17494 2.15811e+09 0.253157 4.0893e+09
1.83407e+31 135.715 17552 2.15922e+09 0.252134 4.09078e+09
1.83407e+31 135.667 17627.4 2.16133e+09 0.251027 4.09548e+09
1.83407e+31 135.707 17712.6 2.16413e+09 0.249755 4.10381e+09
1.83407e+31 135.838 17810.3 2.16767e+09 0.248219 4.11581e+09
1.83407e+31 136.013 17913.1 2.17147e+09 0.246417 4.13016e+09
1.83407e+31 136.251 18011.7 2.17544e+09 0.244354 4.1465e+09
1.83407e+31 136.51 18082.1 2.17871e+09 0.242184 4.16169e+09
1.83406e+31 136.784 18137.9 2.18165e+09 0.239975 4.17662e+09
1.83406e+31 137.055 18194 2.18461e+09 0.237803 4.19205e+09
1.83406e+31 137.305 18256.7 2.18761e+09 0.235686 4.20808e+09
1.83406e+31 137.548 18327.4 2.19077e+09 0.233612 4.22522e+09
1.83406e+31 137.772 18399.5 2.19388e+09 0.231661 4.24243e+09
1.83406e+31 137.967 18470.3 2.19678e+09 0.229831 4.2597e+09
1.83406e+31 138.174 18545 2.19982e+09 0.227961 4.27815e+09
1.83406e+31 138.375 18619 2.20282e+09 0.226065 4.29734e+09
1.83405e+31 138.563 18690.6 2.20567e+09 0.224178 4.31678e+09
1.83405e+31 138.725 18759.9 2.20833e+09 0.222341 4.33609e+09
1.83405e+31 138.872 18829.2 2.2109e+09 0.220539 4.35568e+09
1.83405e+31 139.011 18897.6 2.2134e+09 0.218746 4.37557e+09
1.83405e+31 139.146 18958.6 2.21568e+09 0.216934 4.3955e+09
1.83405e+31 139.283 19010.5 2.2177e+09 0.21509 4.41518e+09
1.83404e+31 139.42 19054.6 2.21949e+09 0.213202 4.43479e+09
1.83404e+31 139.544 19094.3 2.2211e+09 0.211335 4.45437e+09
1.83404e+31 139.657 19129.5 2.22253e+09 0.2095 4.47367e+09
1.83404e+31 139.758 19158.2 2.22372e+09 0.207676 4.49272e+09
1.83404e+31 139.85 19181.2 2.2247e+09 0.20586 4.51163e+09
1.83404e+31 139.937 19199.6 2.22555e+09 0.20408 4.53005e+09
1.83403e+31 140.028 19215.4 2.22634e+09 0.202298 4.54868e+09
1.83403e+31 140.113 19224.2 2.2269e+09 0.200544 4.56682e+09
1.83403e+31 140.196 19227.5 2.2273e+09 0.19881 4.58473e+09
1.83403e+31 140.273 19225.2 2.22752e+09 0.197099 4.60231e+09
1.83403e+31 140.35 19219.8 2.22765e+09 0.195433 4.61948e+09
1.83403e+31 140.433 19214.2 2.22781e+09 0.193814 4.63647e+09
1.83402e+31 140.521 19206.7 2.22794e+09 0.192204 4.65344e+09
1.83402e+31 140.603 19193.6 2.22787e+09 0.19062 4.66981e+09
1.83402e+31 140.678 19179.8 2.22773e+09 0.189089 4.68561e+09
1.83402e+31 140.746 19164 2.22748e+09 0.187593 4.70086e+09
