#      index      mass[g]      radius[cm]      temperature[K]      density[g/cm^3]      velocity[cm/s]      ye(initial)      entropy[kb/baryon]      expansion_timescale[s]
3000
   102     9.557338659e+29     5.168389463e+08     1.000000000e+09     1.663140630e+04     1.550516839e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   103     9.650400749e+29     5.170056686e+08     1.000000000e+09     1.661532177e+04     1.551017006e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   104     9.743432833e+29     5.171723908e+08     1.000000000e+09     1.659925797e+04     1.551517172e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   105     9.836434932e+29     5.173391130e+08     1.000000000e+09     1.658321488e+04     1.552017339e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   106     9.929407064e+29     5.175058353e+08     1.000000000e+09     1.656719245e+04     1.552517506e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   107     1.002234925e+30     5.176725575e+08     1.000000000e+09     1.655119065e+04     1.553017673e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   108     1.011526150e+30     5.178392798e+08     1.000000000e+09     1.653520946e+04     1.553517839e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   109     1.020814385e+30     5.180060020e+08     1.000000000e+09     1.651924883e+04     1.554018006e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   110     1.030099631e+30     5.181727242e+08     1.000000000e+09     1.650330874e+04     1.554518173e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   111     1.039381889e+30     5.183394465e+08     1.000000000e+09     1.648738915e+04     1.555018339e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   112     1.048661163e+30     5.185061687e+08     1.000000000e+09     1.647149003e+04     1.555518506e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   113     1.057937453e+30     5.186728910e+08     1.000000000e+09     1.645561135e+04     1.556018673e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   114     1.067210762e+30     5.188396132e+08     1.000000000e+09     1.643975307e+04     1.556518840e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   115     1.076481092e+30     5.190063354e+08     1.000000000e+09     1.642391515e+04     1.557019006e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   116     1.085748444e+30     5.191730577e+08     1.000000000e+09     1.640809758e+04     1.557519173e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   117     1.095012821e+30     5.193397799e+08     1.000000000e+09     1.639230031e+04     1.558019340e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   118     1.104274224e+30     5.195065022e+08     1.000000000e+09     1.637652332e+04     1.558519507e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   119     1.113532655e+30     5.196732244e+08     1.000000000e+09     1.636076656e+04     1.559019673e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   120     1.122788117e+30     5.198399466e+08     1.000000000e+09     1.634503001e+04     1.559519840e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   121     1.132040610e+30     5.200066689e+08     1.000000000e+09     1.632931364e+04     1.560020007e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   122     1.141290138e+30     5.201733911e+08     1.000000000e+09     1.631361741e+04     1.560520173e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   123     1.150536701e+30     5.203401134e+08     1.000000000e+09     1.629794128e+04     1.561020340e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   124     1.159780302e+30     5.205068356e+08     1.000000000e+09     1.628228524e+04     1.561520507e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   125     1.169020943e+30     5.206735579e+08     1.000000000e+09     1.626664925e+04     1.562020674e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   126     1.178258625e+30     5.208402801e+08     1.000000000e+09     1.625103326e+04     1.562520840e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   127     1.187493351e+30     5.210070023e+08     1.000000000e+09     1.623543726e+04     1.563021007e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   128     1.196725123e+30     5.211737246e+08     1.000000000e+09     1.621986121e+04     1.563521174e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   129     1.205953941e+30     5.213404468e+08     1.000000000e+09     1.620430508e+04     1.564021340e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   130     1.215179809e+30     5.215071691e+08     1.000000000e+09     1.618876884e+04     1.564521507e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   131     1.224402727e+30     5.216738913e+08     1.000000000e+09     1.617325245e+04     1.565021674e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   132     1.233622699e+30     5.218406135e+08     1.000000000e+09     1.615775588e+04     1.565521841e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   133     1.242839725e+30     5.220073358e+08     1.000000000e+09     1.614227910e+04     1.566022007e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   134     1.252053808e+30     5.221740580e+08     1.000000000e+09     1.612682208e+04     1.566522174e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   135     1.261264950e+30     5.223407803e+08     1.000000000e+09     1.611138480e+04     1.567022341e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   136     1.270473152e+30     5.225075025e+08     1.000000000e+09     1.609596720e+04     1.567522508e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   137     1.279678416e+30     5.226742247e+08     1.000000000e+09     1.608056928e+04     1.568022674e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   138     1.288880745e+30     5.228409470e+08     1.000000000e+09     1.606519098e+04     1.568522841e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   139     1.298080139e+30     5.230076692e+08     1.000000000e+09     1.604983229e+04     1.569023008e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   140     1.307276602e+30     5.231743915e+08     1.000000000e+09     1.603449317e+04     1.569523174e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   141     1.316470134e+30     5.233411137e+08     1.000000000e+09     1.601917360e+04     1.570023341e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   142     1.325660738e+30     5.235078359e+08     1.000000000e+09     1.600387353e+04     1.570523508e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   143     1.334848416e+30     5.236745582e+08     1.000000000e+09     1.598859294e+04     1.571023675e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   144     1.344033169e+30     5.238412804e+08     1.000000000e+09     1.597333179e+04     1.571523841e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   145     1.353214999e+30     5.240080027e+08     1.000000000e+09     1.595809006e+04     1.572024008e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   146     1.362393908e+30     5.241747249e+08     1.000000000e+09     1.594286772e+04     1.572524175e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   147     1.371569898e+30     5.243414471e+08     1.000000000e+09     1.592766473e+04     1.573024341e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   148     1.380742971e+30     5.245081694e+08     1.000000000e+09     1.591248107e+04     1.573524508e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   149     1.389913129e+30     5.246748916e+08     1.000000000e+09     1.589731670e+04     1.574024675e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   150     1.399080373e+30     5.248416139e+08     1.000000000e+09     1.588217159e+04     1.574524842e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   151     1.408244705e+30     5.250083361e+08     1.000000000e+09     1.586704571e+04     1.575025008e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   152     1.417406128e+30     5.251750584e+08     1.000000000e+09     1.585193904e+04     1.575525175e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   153     1.426564643e+30     5.253417806e+08     1.000000000e+09     1.583685153e+04     1.576025342e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   154     1.435720252e+30     5.255085028e+08     1.000000000e+09     1.582178317e+04     1.576525509e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   155     1.444872956e+30     5.256752251e+08     1.000000000e+09     1.580673392e+04     1.577025675e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   156     1.454022758e+30     5.258419473e+08     1.000000000e+09     1.579170374e+04     1.577525842e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   157     1.463169660e+30     5.260086696e+08     1.000000000e+09     1.577669262e+04     1.578026009e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   158     1.472313663e+30     5.261753918e+08     1.000000000e+09     1.576170051e+04     1.578526175e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   159     1.481454769e+30     5.263421140e+08     1.000000000e+09     1.574672740e+04     1.579026342e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   160     1.490592980e+30     5.265088363e+08     1.000000000e+09     1.573177324e+04     1.579526509e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   161     1.499728298e+30     5.266755585e+08     1.000000000e+09     1.571683802e+04     1.580026676e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   162     1.508860724e+30     5.268422808e+08     1.000000000e+09     1.570192169e+04     1.580526842e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   163     1.517990261e+30     5.270090030e+08     1.000000000e+09     1.568702423e+04     1.581027009e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   164     1.527116910e+30     5.271757252e+08     1.000000000e+09     1.567214561e+04     1.581527176e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   165     1.536240673e+30     5.273424475e+08     1.000000000e+09     1.565728580e+04     1.582027342e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   166     1.545361552e+30     5.275091697e+08     1.000000000e+09     1.564244477e+04     1.582527509e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   167     1.554479549e+30     5.276758920e+08     1.000000000e+09     1.562762250e+04     1.583027676e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   168     1.563594665e+30     5.278426142e+08     1.000000000e+09     1.561281894e+04     1.583527843e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   169     1.572706903e+30     5.280093364e+08     1.000000000e+09     1.559803407e+04     1.584028009e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   170     1.581816264e+30     5.281760587e+08     1.000000000e+09     1.558326787e+04     1.584528176e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   171     1.590922750e+30     5.283427809e+08     1.000000000e+09     1.556852030e+04     1.585028343e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   172     1.600026363e+30     5.285095032e+08     1.000000000e+09     1.555379133e+04     1.585528510e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   173     1.609127105e+30     5.286762254e+08     1.000000000e+09     1.553908094e+04     1.586028676e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   174     1.618224977e+30     5.288429476e+08     1.000000000e+09     1.552438909e+04     1.586528843e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   175     1.627319981e+30     5.290096699e+08     1.000000000e+09     1.550971575e+04     1.587029010e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   176     1.636412119e+30     5.291763921e+08     1.000000000e+09     1.549506090e+04     1.587529176e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   177     1.645501394e+30     5.293431144e+08     1.000000000e+09     1.548042451e+04     1.588029343e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   178     1.654587805e+30     5.295098366e+08     1.000000000e+09     1.546580655e+04     1.588529510e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   179     1.663671357e+30     5.296765589e+08     1.000000000e+09     1.545120698e+04     1.589029677e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   180     1.672752050e+30     5.298432811e+08     1.000000000e+09     1.543662579e+04     1.589529843e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   181     1.681829885e+30     5.300100033e+08     1.000000000e+09     1.542206294e+04     1.590030010e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   182     1.690904866e+30     5.301767256e+08     1.000000000e+09     1.540751840e+04     1.590530177e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   183     1.699976993e+30     5.303434478e+08     1.000000000e+09     1.539299214e+04     1.591030343e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   184     1.709046269e+30     5.305101701e+08     1.000000000e+09     1.537848413e+04     1.591530510e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
