#      index      mass[g]      radius[cm]      temperature[K]      density[g/cm^3]      velocity[cm/s]      ye(initial)      entropy[kb/baryon]      expansion_timescale[s]
3000
   622     6.970683712e+30     4.053017673e+08     1.000000000e+09     1.724364934e+04     2.431810604e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   623     6.979582828e+30     4.055518506e+08     1.000000000e+09     1.721176914e+04     2.433311104e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   624     6.988476458e+30     4.058019340e+08     1.000000000e+09     1.717996748e+04     2.434811604e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   625     6.997364610e+30     4.060520173e+08     1.000000000e+09     1.714824412e+04     2.436312104e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   626     7.006247289e+30     4.063021007e+08     1.000000000e+09     1.711659882e+04     2.437812604e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   627     7.015124502e+30     4.065521841e+08     1.000000000e+09     1.708503133e+04     2.439313104e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   628     7.023996256e+30     4.068022674e+08     1.000000000e+09     1.705354141e+04     2.440813605e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   629     7.032862558e+30     4.070523508e+08     1.000000000e+09     1.702212884e+04     2.442314105e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   630     7.041723414e+30     4.073024341e+08     1.000000000e+09     1.699079337e+04     2.443814605e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   631     7.050578831e+30     4.075525175e+08     1.000000000e+09     1.695953476e+04     2.445315105e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   632     7.059428817e+30     4.078026009e+08     1.000000000e+09     1.692835279e+04     2.446815605e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   633     7.068273376e+30     4.080526842e+08     1.000000000e+09     1.689724720e+04     2.448316105e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   634     7.077112517e+30     4.083027676e+08     1.000000000e+09     1.686621778e+04     2.449816606e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   635     7.085946245e+30     4.085528510e+08     1.000000000e+09     1.683526429e+04     2.451317106e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   636     7.094774568e+30     4.088029343e+08     1.000000000e+09     1.680438650e+04     2.452817606e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   637     7.103597492e+30     4.090530177e+08     1.000000000e+09     1.677358417e+04     2.454318106e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   638     7.112415023e+30     4.093031010e+08     1.000000000e+09     1.674285707e+04     2.455818606e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   639     7.121227169e+30     4.095531844e+08     1.000000000e+09     1.671220498e+04     2.457319106e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   640     7.130033935e+30     4.098032678e+08     1.000000000e+09     1.668162767e+04     2.458819607e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   641     7.138835329e+30     4.100533511e+08     1.000000000e+09     1.665112490e+04     2.460320107e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   642     7.147631356e+30     4.103034345e+08     1.000000000e+09     1.662069646e+04     2.461820607e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   643     7.156422024e+30     4.105535178e+08     1.000000000e+09     1.659034211e+04     2.463321107e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   644     7.165207338e+30     4.108036012e+08     1.000000000e+09     1.656006163e+04     2.464821607e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   645     7.173987306e+30     4.110536846e+08     1.000000000e+09     1.652985480e+04     2.466322107e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   646     7.182761934e+30     4.113037679e+08     1.000000000e+09     1.649972138e+04     2.467822608e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   647     7.191531229e+30     4.115538513e+08     1.000000000e+09     1.646966117e+04     2.469323108e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   648     7.200295196e+30     4.118039346e+08     1.000000000e+09     1.643967393e+04     2.470823608e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   649     7.209053843e+30     4.120540180e+08     1.000000000e+09     1.640975945e+04     2.472324108e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   650     7.217807175e+30     4.123041014e+08     1.000000000e+09     1.637991750e+04     2.473824608e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   651     7.226555200e+30     4.125541847e+08     1.000000000e+09     1.635014787e+04     2.475325108e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   652     7.235297923e+30     4.128042681e+08     1.000000000e+09     1.632045033e+04     2.476825609e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   653     7.244035352e+30     4.130543515e+08     1.000000000e+09     1.629082467e+04     2.478326109e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   654     7.252767492e+30     4.133044348e+08     1.000000000e+09     1.626127068e+04     2.479826609e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   655     7.261494350e+30     4.135545182e+08     1.000000000e+09     1.623178812e+04     2.481327109e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   656     7.270215933e+30     4.138046015e+08     1.000000000e+09     1.620237680e+04     2.482827609e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   657     7.278932246e+30     4.140546849e+08     1.000000000e+09     1.617303648e+04     2.484328109e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   658     7.287643296e+30     4.143047683e+08     1.000000000e+09     1.614376697e+04     2.485828610e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   659     7.296349089e+30     4.145548516e+08     1.000000000e+09     1.611456804e+04     2.487329110e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   660     7.305049633e+30     4.148049350e+08     1.000000000e+09     1.608543948e+04     2.488829610e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   661     7.313744932e+30     4.150550183e+08     1.000000000e+09     1.605638109e+04     2.490330110e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   662     7.322434994e+30     4.153051017e+08     1.000000000e+09     1.602739265e+04     2.491830610e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   663     7.331119824e+30     4.155551851e+08     1.000000000e+09     1.599847394e+04     2.493331110e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   664     7.339799430e+30     4.158052684e+08     1.000000000e+09     1.596962477e+04     2.494831611e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   665     7.348473816e+30     4.160553518e+08     1.000000000e+09     1.594084491e+04     2.496332111e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   666     7.357142991e+30     4.163054351e+08     1.000000000e+09     1.591213417e+04     2.497832611e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   667     7.365806959e+30     4.165555185e+08     1.000000000e+09     1.588349234e+04     2.499333111e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   668     7.374465727e+30     4.168056019e+08     1.000000000e+09     1.585491920e+04     2.500833611e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   669     7.383119301e+30     4.170556852e+08     1.000000000e+09     1.582641456e+04     2.502334111e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   670     7.391767688e+30     4.173057686e+08     1.000000000e+09     1.579797821e+04     2.503834612e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   671     7.400410894e+30     4.175558520e+08     1.000000000e+09     1.576960994e+04     2.505335112e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   672     7.409048925e+30     4.178059353e+08     1.000000000e+09     1.574130955e+04     2.506835612e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   673     7.417681786e+30     4.180560187e+08     1.000000000e+09     1.571307683e+04     2.508336112e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   674     7.426309485e+30     4.183061020e+08     1.000000000e+09     1.568491160e+04     2.509836612e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   675     7.434932028e+30     4.185561854e+08     1.000000000e+09     1.565681363e+04     2.511337112e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   676     7.443549420e+30     4.188062688e+08     1.000000000e+09     1.562878274e+04     2.512837613e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   677     7.452161668e+30     4.190563521e+08     1.000000000e+09     1.560081872e+04     2.514338113e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   678     7.460768778e+30     4.193064355e+08     1.000000000e+09     1.557292138e+04     2.515838613e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   679     7.469370756e+30     4.195565188e+08     1.000000000e+09     1.554509051e+04     2.517339113e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   680     7.477967609e+30     4.198066022e+08     1.000000000e+09     1.551732592e+04     2.518839613e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   681     7.486559341e+30     4.200566856e+08     1.000000000e+09     1.548962740e+04     2.520340113e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   682     7.495145960e+30     4.203067689e+08     1.000000000e+09     1.546199477e+04     2.521840614e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   683     7.503727471e+30     4.205568523e+08     1.000000000e+09     1.543442783e+04     2.523341114e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   684     7.512303881e+30     4.208069356e+08     1.000000000e+09     1.540692638e+04     2.524841614e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   685     7.520875196e+30     4.210570190e+08     1.000000000e+09     1.537949023e+04     2.526342114e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   686     7.529441421e+30     4.213071024e+08     1.000000000e+09     1.535211919e+04     2.527842614e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   687     7.538002563e+30     4.215571857e+08     1.000000000e+09     1.532481305e+04     2.529343114e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   688     7.546558627e+30     4.218072691e+08     1.000000000e+09     1.529757164e+04     2.530843615e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   689     7.555109620e+30     4.220573525e+08     1.000000000e+09     1.527039475e+04     2.532344115e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   690     7.563655548e+30     4.223074358e+08     1.000000000e+09     1.524328220e+04     2.533844615e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   691     7.572196417e+30     4.225575192e+08     1.000000000e+09     1.521623380e+04     2.535345115e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   692     7.580732233e+30     4.228076025e+08     1.000000000e+09     1.518924935e+04     2.536845615e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   693     7.589263001e+30     4.230576859e+08     1.000000000e+09     1.516232867e+04     2.538346115e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   694     7.597788728e+30     4.233077693e+08     1.000000000e+09     1.513547157e+04     2.539846616e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   695     7.606309419e+30     4.235578526e+08     1.000000000e+09     1.510867786e+04     2.541347116e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   696     7.614825081e+30     4.238079360e+08     1.000000000e+09     1.508194736e+04     2.542847616e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   697     7.623335720e+30     4.240580193e+08     1.000000000e+09     1.505527987e+04     2.544348116e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   698     7.631841341e+30     4.243081027e+08     1.000000000e+09     1.502867522e+04     2.545848616e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   699     7.640341950e+30     4.245581861e+08     1.000000000e+09     1.500213322e+04     2.547349116e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   700     7.648837554e+30     4.248082694e+08     1.000000000e+09     1.497565368e+04     2.548849617e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   701     7.657328158e+30     4.250583528e+08     1.000000000e+09     1.494923642e+04     2.550350117e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   702     7.665813767e+30     4.253084361e+08     1.000000000e+09     1.492288126e+04     2.551850617e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   703     7.674294389e+30     4.255585195e+08     1.000000000e+09     1.489658801e+04     2.553351117e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   704     7.682770028e+30     4.258086029e+08     1.000000000e+09     1.487035650e+04     2.554851617e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   705     7.691240691e+30     4.260586862e+08     1.000000000e+09     1.484418654e+04     2.556352117e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   706     7.699706384e+30     4.263087696e+08     1.000000000e+09     1.481807795e+04     2.557852618e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   707     7.708167111e+30     4.265588530e+08     1.000000000e+09     1.479203056e+04     2.559353118e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   708     7.716622880e+30     4.268089363e+08     1.000000000e+09     1.476604417e+04     2.560853618e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   709     7.725073696e+30     4.270590197e+08     1.000000000e+09     1.474011862e+04     2.562354118e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   710     7.733519564e+30     4.273091030e+08     1.000000000e+09     1.471425373e+04     2.563854618e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   711     7.741960491e+30     4.275591864e+08     1.000000000e+09     1.468844932e+04     2.565355118e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   712     7.750396482e+30     4.278092698e+08     1.000000000e+09     1.466270520e+04     2.566855619e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   713     7.758827543e+30     4.280593531e+08     1.000000000e+09     1.463702122e+04     2.568356119e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   714     7.767253680e+30     4.283094365e+08     1.000000000e+09     1.461139718e+04     2.569856619e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   715     7.775674899e+30     4.285595198e+08     1.000000000e+09     1.458583293e+04     2.571357119e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   716     7.784091205e+30     4.288096032e+08     1.000000000e+09     1.456032827e+04     2.572857619e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   717     7.792502603e+30     4.290596866e+08     1.000000000e+09     1.453488304e+04     2.574358119e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   718     7.800909101e+30     4.293097699e+08     1.000000000e+09     1.450949707e+04     2.575858620e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   719     7.809310703e+30     4.295598533e+08     1.000000000e+09     1.448417018e+04     2.577359120e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   720     7.817707415e+30     4.298099366e+08     1.000000000e+09     1.445890220e+04     2.578859620e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   721     7.826099243e+30     4.300600200e+08     1.000000000e+09     1.443369296e+04     2.580360120e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   722     7.834486192e+30     4.303101034e+08     1.000000000e+09     1.440854229e+04     2.581860620e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   723     7.842868269e+30     4.305601867e+08     1.000000000e+09     1.438345002e+04     2.583361120e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   724     7.851245478e+30     4.308102701e+08     1.000000000e+09     1.435841598e+04     2.584861621e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   725     7.859617826e+30     4.310603535e+08     1.000000000e+09     1.433344000e+04     2.586362121e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   726     7.867985318e+30     4.313104368e+08     1.000000000e+09     1.430852192e+04     2.587862621e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   727     7.876347960e+30     4.315605202e+08     1.000000000e+09     1.428366156e+04     2.589363121e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   728     7.884705757e+30     4.318106035e+08     1.000000000e+09     1.425885875e+04     2.590863621e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   729     7.893058715e+30     4.320606869e+08     1.000000000e+09     1.423411334e+04     2.592364121e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   730     7.901406840e+30     4.323107703e+08     1.000000000e+09     1.420942516e+04     2.593864622e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   731     7.909750137e+30     4.325608536e+08     1.000000000e+09     1.418479403e+04     2.595365122e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   732     7.918088611e+30     4.328109370e+08     1.000000000e+09     1.416021980e+04     2.596865622e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   733     7.926422269e+30     4.330610203e+08     1.000000000e+09     1.413570231e+04     2.598366122e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   734     7.934751116e+30     4.333111037e+08     1.000000000e+09     1.411124138e+04     2.599866622e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   735     7.943075157e+30     4.335611871e+08     1.000000000e+09     1.408683685e+04     2.601367122e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   736     7.951394398e+30     4.338112704e+08     1.000000000e+09     1.406248857e+04     2.602867623e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   737     7.959708845e+30     4.340613538e+08     1.000000000e+09     1.403819637e+04     2.604368123e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   738     7.968018503e+30     4.343114371e+08     1.000000000e+09     1.401396009e+04     2.605868623e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   739     7.976323377e+30     4.345615205e+08     1.000000000e+09     1.398977956e+04     2.607369123e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   740     7.984623474e+30     4.348116039e+08     1.000000000e+09     1.396565464e+04     2.608869623e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   741     7.992918798e+30     4.350616872e+08     1.000000000e+09     1.394158515e+04     2.610370123e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   742     8.001209354e+30     4.353117706e+08     1.000000000e+09     1.391757094e+04     2.611870624e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   743     8.009495150e+30     4.355618540e+08     1.000000000e+09     1.389361185e+04     2.613371124e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   744     8.017776189e+30     4.358119373e+08     1.000000000e+09     1.386970773e+04     2.614871624e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   745     8.026052478e+30     4.360620207e+08     1.000000000e+09     1.384585841e+04     2.616372124e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   746     8.034324022e+30     4.363121040e+08     1.000000000e+09     1.382206374e+04     2.617872624e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   747     8.042590826e+30     4.365621874e+08     1.000000000e+09     1.379832356e+04     2.619373124e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   748     8.050852896e+30     4.368122708e+08     1.000000000e+09     1.377463771e+04     2.620873625e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   749     8.059110236e+30     4.370623541e+08     1.000000000e+09     1.375100605e+04     2.622374125e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   750     8.067362854e+30     4.373124375e+08     1.000000000e+09     1.372742841e+04     2.623874625e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   751     8.075610753e+30     4.375625208e+08     1.000000000e+09     1.370390464e+04     2.625375125e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   752     8.083853940e+30     4.378126042e+08     1.000000000e+09     1.368043459e+04     2.626875625e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   753     8.092092420e+30     4.380626876e+08     1.000000000e+09     1.365701810e+04     2.628376125e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   754     8.100326197e+30     4.383127709e+08     1.000000000e+09     1.363365503e+04     2.629876626e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   755     8.108555279e+30     4.385628543e+08     1.000000000e+09     1.361034521e+04     2.631377126e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   756     8.116779669e+30     4.388129376e+08     1.000000000e+09     1.358708851e+04     2.632877626e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   757     8.124999373e+30     4.390630210e+08     1.000000000e+09     1.356388475e+04     2.634378126e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   758     8.133214397e+30     4.393131044e+08     1.000000000e+09     1.354073381e+04     2.635878626e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   759     8.141424745e+30     4.395631877e+08     1.000000000e+09     1.351763552e+04     2.637379126e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   760     8.149630424e+30     4.398132711e+08     1.000000000e+09     1.349458973e+04     2.638879627e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   761     8.157831438e+30     4.400633545e+08     1.000000000e+09     1.347159631e+04     2.640380127e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   762     8.166027793e+30     4.403134378e+08     1.000000000e+09     1.344865509e+04     2.641880627e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   763     8.174219494e+30     4.405635212e+08     1.000000000e+09     1.342576593e+04     2.643381127e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   764     8.182406546e+30     4.408136045e+08     1.000000000e+09     1.340292868e+04     2.644881627e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   765     8.190588955e+30     4.410636879e+08     1.000000000e+09     1.338014320e+04     2.646382127e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   766     8.198766726e+30     4.413137713e+08     1.000000000e+09     1.335740934e+04     2.647882628e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   767     8.206939864e+30     4.415638546e+08     1.000000000e+09     1.333472695e+04     2.649383128e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   768     8.215108375e+30     4.418139380e+08     1.000000000e+09     1.331209589e+04     2.650883628e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   769     8.223272263e+30     4.420640213e+08     1.000000000e+09     1.328951601e+04     2.652384128e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   770     8.231431534e+30     4.423141047e+08     1.000000000e+09     1.326698717e+04     2.653884628e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   771     8.239586193e+30     4.425641881e+08     1.000000000e+09     1.324450923e+04     2.655385128e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   772     8.247736245e+30     4.428142714e+08     1.000000000e+09     1.322208203e+04     2.656885629e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   773     8.255881695e+30     4.430643548e+08     1.000000000e+09     1.319970544e+04     2.658386129e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   774     8.264022550e+30     4.433144381e+08     1.000000000e+09     1.317737931e+04     2.659886629e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   775     8.272158813e+30     4.435645215e+08     1.000000000e+09     1.315510350e+04     2.661387129e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   776     8.280290490e+30     4.438146049e+08     1.000000000e+09     1.313287788e+04     2.662887629e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   777     8.288417587e+30     4.440646882e+08     1.000000000e+09     1.311070229e+04     2.664388129e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   778     8.296540108e+30     4.443147716e+08     1.000000000e+09     1.308857660e+04     2.665888630e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   779     8.304658058e+30     4.445648550e+08     1.000000000e+09     1.306650067e+04     2.667389130e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   780     8.312771443e+30     4.448149383e+08     1.000000000e+09     1.304447436e+04     2.668889630e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   781     8.320880268e+30     4.450650217e+08     1.000000000e+09     1.302249753e+04     2.670390130e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   782     8.328984538e+30     4.453151050e+08     1.000000000e+09     1.300057003e+04     2.671890630e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   783     8.337084257e+30     4.455651884e+08     1.000000000e+09     1.297869174e+04     2.673391130e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   784     8.345179432e+30     4.458152718e+08     1.000000000e+09     1.295686251e+04     2.674891631e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   785     8.353270067e+30     4.460653551e+08     1.000000000e+09     1.293508221e+04     2.676392131e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   786     8.361356168e+30     4.463154385e+08     1.000000000e+09     1.291335070e+04     2.677892631e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   787     8.369437739e+30     4.465655218e+08     1.000000000e+09     1.289166784e+04     2.679393131e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   788     8.377514785e+30     4.468156052e+08     1.000000000e+09     1.287003349e+04     2.680893631e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   789     8.385587312e+30     4.470656886e+08     1.000000000e+09     1.284844753e+04     2.682394131e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   790     8.393655324e+30     4.473157719e+08     1.000000000e+09     1.282690981e+04     2.683894632e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   791     8.401718827e+30     4.475658553e+08     1.000000000e+09     1.280542021e+04     2.685395132e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   792     8.409777826e+30     4.478159386e+08     1.000000000e+09     1.278397858e+04     2.686895632e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   793     8.417832325e+30     4.480660220e+08     1.000000000e+09     1.276258479e+04     2.688396132e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   794     8.425882330e+30     4.483161054e+08     1.000000000e+09     1.274123871e+04     2.689896632e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   795     8.433927846e+30     4.485661887e+08     1.000000000e+09     1.271994021e+04     2.691397132e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   796     8.441968877e+30     4.488162721e+08     1.000000000e+09     1.269868916e+04     2.692897633e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   797     8.450005430e+30     4.490663555e+08     1.000000000e+09     1.267748541e+04     2.694398133e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   798     8.458037508e+30     4.493164388e+08     1.000000000e+09     1.265632885e+04     2.695898633e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   799     8.466065116e+30     4.495665222e+08     1.000000000e+09     1.263521934e+04     2.697399133e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   800     8.474088261e+30     4.498166055e+08     1.000000000e+09     1.261415674e+04     2.698899633e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   801     8.482106946e+30     4.500666889e+08     1.000000000e+09     1.259314094e+04     2.700400133e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   802     8.490121176e+30     4.503167723e+08     1.000000000e+09     1.257217179e+04     2.701900634e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   803     8.498130958e+30     4.505668556e+08     1.000000000e+09     1.255124917e+04     2.703401134e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   804     8.506136294e+30     4.508169390e+08     1.000000000e+09     1.253037295e+04     2.704901634e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   805     8.514137191e+30     4.510670223e+08     1.000000000e+09     1.250954300e+04     2.706402134e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   806     8.522133653e+30     4.513171057e+08     1.000000000e+09     1.248875920e+04     2.707902634e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
