#      index      mass[g]      radius[cm]      temperature[K]      density[g/cm^3]      velocity[cm/s]      ye(initial)      entropy[kb/baryon]      expansion_timescale[s]
3000
   325     4.593242513e+30     3.310270090e+08     1.000000000e+09     3.589354822e+04     1.986162054e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   326     4.605598399e+30     3.312770924e+08     1.000000000e+09     3.581232071e+04     1.987662554e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   327     4.617944962e+30     3.315271757e+08     1.000000000e+09     3.573133810e+04     1.989163054e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   328     4.630282215e+30     3.317772591e+08     1.000000000e+09     3.565059948e+04     1.990663555e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   329     4.642610171e+30     3.320273424e+08     1.000000000e+09     3.557010393e+04     1.992164055e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   330     4.654928846e+30     3.322774258e+08     1.000000000e+09     3.548985053e+04     1.993664555e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   331     4.667238253e+30     3.325275092e+08     1.000000000e+09     3.540983837e+04     1.995165055e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   332     4.679538406e+30     3.327775925e+08     1.000000000e+09     3.533006655e+04     1.996665555e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   333     4.691829318e+30     3.330276759e+08     1.000000000e+09     3.525053417e+04     1.998166055e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   334     4.704111005e+30     3.332777593e+08     1.000000000e+09     3.517124032e+04     1.999666556e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   335     4.716383479e+30     3.335278426e+08     1.000000000e+09     3.509218411e+04     2.001167056e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   336     4.728646754e+30     3.337779260e+08     1.000000000e+09     3.501336466e+04     2.002667556e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   337     4.740900845e+30     3.340280093e+08     1.000000000e+09     3.493478108e+04     2.004168056e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   338     4.753145764e+30     3.342780927e+08     1.000000000e+09     3.485643248e+04     2.005668556e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   339     4.765381526e+30     3.345281761e+08     1.000000000e+09     3.477831800e+04     2.007169056e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   340     4.777608145e+30     3.347782594e+08     1.000000000e+09     3.470043675e+04     2.008669557e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   341     4.789825633e+30     3.350283428e+08     1.000000000e+09     3.462278786e+04     2.010170057e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   342     4.802034005e+30     3.352784261e+08     1.000000000e+09     3.454537048e+04     2.011670557e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   343     4.814233274e+30     3.355285095e+08     1.000000000e+09     3.446818373e+04     2.013171057e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   344     4.826423454e+30     3.357785929e+08     1.000000000e+09     3.439122676e+04     2.014671557e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   345     4.838604558e+30     3.360286762e+08     1.000000000e+09     3.431449872e+04     2.016172057e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   346     4.850776601e+30     3.362787596e+08     1.000000000e+09     3.423799875e+04     2.017672558e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   347     4.862939594e+30     3.365288429e+08     1.000000000e+09     3.416172601e+04     2.019173058e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   348     4.875093552e+30     3.367789263e+08     1.000000000e+09     3.408567965e+04     2.020673558e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   349     4.887238488e+30     3.370290097e+08     1.000000000e+09     3.400985884e+04     2.022174058e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   350     4.899374416e+30     3.372790930e+08     1.000000000e+09     3.393426274e+04     2.023674558e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   351     4.911501348e+30     3.375291764e+08     1.000000000e+09     3.385889051e+04     2.025175058e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   352     4.923619299e+30     3.377792598e+08     1.000000000e+09     3.378374134e+04     2.026675559e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   353     4.935728282e+30     3.380293431e+08     1.000000000e+09     3.370881439e+04     2.028176059e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   354     4.947828309e+30     3.382794265e+08     1.000000000e+09     3.363410884e+04     2.029676559e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   355     4.959919394e+30     3.385295098e+08     1.000000000e+09     3.355962389e+04     2.031177059e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   356     4.972001550e+30     3.387795932e+08     1.000000000e+09     3.348535870e+04     2.032677559e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   357     4.984074790e+30     3.390296766e+08     1.000000000e+09     3.341131248e+04     2.034178059e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   358     4.996139128e+30     3.392797599e+08     1.000000000e+09     3.333748442e+04     2.035678560e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   359     5.008194577e+30     3.395298433e+08     1.000000000e+09     3.326387371e+04     2.037179060e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   360     5.020241150e+30     3.397799266e+08     1.000000000e+09     3.319047955e+04     2.038679560e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   361     5.032278859e+30     3.400300100e+08     1.000000000e+09     3.311730116e+04     2.040180060e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   362     5.044307718e+30     3.402800934e+08     1.000000000e+09     3.304433773e+04     2.041680560e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   363     5.056327740e+30     3.405301767e+08     1.000000000e+09     3.297158848e+04     2.043181060e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   364     5.068338938e+30     3.407802601e+08     1.000000000e+09     3.289905262e+04     2.044681561e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   365     5.080341324e+30     3.410303434e+08     1.000000000e+09     3.282672938e+04     2.046182061e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   366     5.092334913e+30     3.412804268e+08     1.000000000e+09     3.275461797e+04     2.047682561e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   367     5.104319715e+30     3.415305102e+08     1.000000000e+09     3.268271761e+04     2.049183061e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   368     5.116295745e+30     3.417805935e+08     1.000000000e+09     3.261102754e+04     2.050683561e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   369     5.128263016e+30     3.420306769e+08     1.000000000e+09     3.253954699e+04     2.052184061e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   370     5.140221539e+30     3.422807603e+08     1.000000000e+09     3.246827519e+04     2.053684562e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   371     5.152171329e+30     3.425308436e+08     1.000000000e+09     3.239721138e+04     2.055185062e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   372     5.164112396e+30     3.427809270e+08     1.000000000e+09     3.232635481e+04     2.056685562e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   373     5.176044756e+30     3.430310103e+08     1.000000000e+09     3.225570472e+04     2.058186062e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   374     5.187968419e+30     3.432810937e+08     1.000000000e+09     3.218526035e+04     2.059686562e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   375     5.199883399e+30     3.435311771e+08     1.000000000e+09     3.211502096e+04     2.061187062e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   376     5.211789708e+30     3.437812604e+08     1.000000000e+09     3.204498580e+04     2.062687563e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   377     5.223687359e+30     3.440313438e+08     1.000000000e+09     3.197515414e+04     2.064188063e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   378     5.235576365e+30     3.442814271e+08     1.000000000e+09     3.190552523e+04     2.065688563e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   379     5.247456737e+30     3.445315105e+08     1.000000000e+09     3.183609834e+04     2.067189063e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   380     5.259328489e+30     3.447815939e+08     1.000000000e+09     3.176687273e+04     2.068689563e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   381     5.271191634e+30     3.450316772e+08     1.000000000e+09     3.169784768e+04     2.070190063e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   382     5.283046183e+30     3.452817606e+08     1.000000000e+09     3.162902246e+04     2.071690564e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   383     5.294892148e+30     3.455318439e+08     1.000000000e+09     3.156039635e+04     2.073191064e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   384     5.306729544e+30     3.457819273e+08     1.000000000e+09     3.149196863e+04     2.074691564e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   385     5.318558381e+30     3.460320107e+08     1.000000000e+09     3.142373859e+04     2.076192064e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   386     5.330378672e+30     3.462820940e+08     1.000000000e+09     3.135570550e+04     2.077692564e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   387     5.342190430e+30     3.465321774e+08     1.000000000e+09     3.128786866e+04     2.079193064e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   388     5.353993667e+30     3.467822608e+08     1.000000000e+09     3.122022736e+04     2.080693565e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   389     5.365788394e+30     3.470323441e+08     1.000000000e+09     3.115278090e+04     2.082194065e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   390     5.377574625e+30     3.472824275e+08     1.000000000e+09     3.108552858e+04     2.083694565e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   391     5.389352372e+30     3.475325108e+08     1.000000000e+09     3.101846970e+04     2.085195065e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   392     5.401121647e+30     3.477825942e+08     1.000000000e+09     3.095160356e+04     2.086695565e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   393     5.412882461e+30     3.480326776e+08     1.000000000e+09     3.088492947e+04     2.088196065e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   394     5.424634828e+30     3.482827609e+08     1.000000000e+09     3.081844675e+04     2.089696566e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   395     5.436378759e+30     3.485328443e+08     1.000000000e+09     3.075215470e+04     2.091197066e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   396     5.448114266e+30     3.487829276e+08     1.000000000e+09     3.068605265e+04     2.092697566e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   397     5.459841362e+30     3.490330110e+08     1.000000000e+09     3.062013991e+04     2.094198066e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   398     5.471560058e+30     3.492830944e+08     1.000000000e+09     3.055441580e+04     2.095698566e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   399     5.483270367e+30     3.495331777e+08     1.000000000e+09     3.048887966e+04     2.097199066e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   400     5.494972301e+30     3.497832611e+08     1.000000000e+09     3.042353081e+04     2.098699567e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   401     5.506665870e+30     3.500333444e+08     1.000000000e+09     3.035836858e+04     2.100200067e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   402     5.518351089e+30     3.502834278e+08     1.000000000e+09     3.029339231e+04     2.101700567e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   403     5.530027967e+30     3.505335112e+08     1.000000000e+09     3.022860133e+04     2.103201067e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   404     5.541696518e+30     3.507835945e+08     1.000000000e+09     3.016399499e+04     2.104701567e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   405     5.553356753e+30     3.510336779e+08     1.000000000e+09     3.009957262e+04     2.106202067e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   406     5.565008684e+30     3.512837613e+08     1.000000000e+09     3.003533357e+04     2.107702568e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   407     5.576652323e+30     3.515338446e+08     1.000000000e+09     2.997127719e+04     2.109203068e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   408     5.588287682e+30     3.517839280e+08     1.000000000e+09     2.990740284e+04     2.110703568e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   409     5.599914771e+30     3.520340113e+08     1.000000000e+09     2.984370986e+04     2.112204068e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   410     5.611533604e+30     3.522840947e+08     1.000000000e+09     2.978019761e+04     2.113704568e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   411     5.623144192e+30     3.525341781e+08     1.000000000e+09     2.971686545e+04     2.115205068e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   412     5.634746546e+30     3.527842614e+08     1.000000000e+09     2.965371275e+04     2.116705569e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   413     5.646340679e+30     3.530343448e+08     1.000000000e+09     2.959073886e+04     2.118206069e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   414     5.657926601e+30     3.532844281e+08     1.000000000e+09     2.952794316e+04     2.119706569e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   415     5.669504324e+30     3.535345115e+08     1.000000000e+09     2.946532502e+04     2.121207069e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   416     5.681073861e+30     3.537845949e+08     1.000000000e+09     2.940288381e+04     2.122707569e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   417     5.692635222e+30     3.540346782e+08     1.000000000e+09     2.934061890e+04     2.124208069e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   418     5.704188420e+30     3.542847616e+08     1.000000000e+09     2.927852967e+04     2.125708570e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   419     5.715733465e+30     3.545348449e+08     1.000000000e+09     2.921661551e+04     2.127209070e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   420     5.727270369e+30     3.547849283e+08     1.000000000e+09     2.915487579e+04     2.128709570e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   421     5.738799144e+30     3.550350117e+08     1.000000000e+09     2.909330991e+04     2.130210070e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   422     5.750319801e+30     3.552850950e+08     1.000000000e+09     2.903191724e+04     2.131710570e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   423     5.761832352e+30     3.555351784e+08     1.000000000e+09     2.897069720e+04     2.133211070e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   424     5.773336807e+30     3.557852618e+08     1.000000000e+09     2.890964915e+04     2.134711571e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   425     5.784833179e+30     3.560353451e+08     1.000000000e+09     2.884877251e+04     2.136212071e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   426     5.796321479e+30     3.562854285e+08     1.000000000e+09     2.878806668e+04     2.137712571e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   427     5.807801717e+30     3.565355118e+08     1.000000000e+09     2.872753104e+04     2.139213071e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   428     5.819273906e+30     3.567855952e+08     1.000000000e+09     2.866716501e+04     2.140713571e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   429     5.830738056e+30     3.570356786e+08     1.000000000e+09     2.860696800e+04     2.142214071e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   430     5.842194179e+30     3.572857619e+08     1.000000000e+09     2.854693941e+04     2.143714572e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   431     5.853642286e+30     3.575358453e+08     1.000000000e+09     2.848707865e+04     2.145215072e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   432     5.865082389e+30     3.577859286e+08     1.000000000e+09     2.842738514e+04     2.146715572e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   433     5.876514498e+30     3.580360120e+08     1.000000000e+09     2.836785830e+04     2.148216072e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   434     5.887938624e+30     3.582860954e+08     1.000000000e+09     2.830849753e+04     2.149716572e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   435     5.899354779e+30     3.585361787e+08     1.000000000e+09     2.824930227e+04     2.151217072e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   436     5.910762974e+30     3.587862621e+08     1.000000000e+09     2.819027194e+04     2.152717573e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   437     5.922163220e+30     3.590363454e+08     1.000000000e+09     2.813140596e+04     2.154218073e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   438     5.933555529e+30     3.592864288e+08     1.000000000e+09     2.807270377e+04     2.155718573e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   439     5.944939910e+30     3.595365122e+08     1.000000000e+09     2.801416478e+04     2.157219073e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   440     5.956316375e+30     3.597865955e+08     1.000000000e+09     2.795578845e+04     2.158719573e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   441     5.967684935e+30     3.600366789e+08     1.000000000e+09     2.789757419e+04     2.160220073e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   442     5.979045602e+30     3.602867623e+08     1.000000000e+09     2.783952145e+04     2.161720574e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   443     5.990398385e+30     3.605368456e+08     1.000000000e+09     2.778162968e+04     2.163221074e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   444     6.001743297e+30     3.607869290e+08     1.000000000e+09     2.772389830e+04     2.164721574e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   445     6.013080347e+30     3.610370123e+08     1.000000000e+09     2.766632677e+04     2.166222074e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   446     6.024409547e+30     3.612870957e+08     1.000000000e+09     2.760891454e+04     2.167722574e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   447     6.035730908e+30     3.615371791e+08     1.000000000e+09     2.755166105e+04     2.169223074e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   448     6.047044440e+30     3.617872624e+08     1.000000000e+09     2.749456575e+04     2.170723575e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   449     6.058350154e+30     3.620373458e+08     1.000000000e+09     2.743762810e+04     2.172224075e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   450     6.069648062e+30     3.622874291e+08     1.000000000e+09     2.738084756e+04     2.173724575e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   451     6.080938173e+30     3.625375125e+08     1.000000000e+09     2.732422359e+04     2.175225075e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   452     6.092220499e+30     3.627875959e+08     1.000000000e+09     2.726775563e+04     2.176725575e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   453     6.103495051e+30     3.630376792e+08     1.000000000e+09     2.721144317e+04     2.178226075e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   454     6.114761838e+30     3.632877626e+08     1.000000000e+09     2.715528566e+04     2.179726576e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   455     6.126020872e+30     3.635378459e+08     1.000000000e+09     2.709928256e+04     2.181227076e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   456     6.137272164e+30     3.637879293e+08     1.000000000e+09     2.704343336e+04     2.182727576e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   457     6.148515723e+30     3.640380127e+08     1.000000000e+09     2.698773752e+04     2.184228076e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   458     6.159751562e+30     3.642880960e+08     1.000000000e+09     2.693219451e+04     2.185728576e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   459     6.170979689e+30     3.645381794e+08     1.000000000e+09     2.687680382e+04     2.187229076e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   460     6.182200116e+30     3.647882628e+08     1.000000000e+09     2.682156492e+04     2.188729577e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   461     6.193412854e+30     3.650383461e+08     1.000000000e+09     2.676647728e+04     2.190230077e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   462     6.204617913e+30     3.652884295e+08     1.000000000e+09     2.671154040e+04     2.191730577e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   463     6.215815303e+30     3.655385128e+08     1.000000000e+09     2.665675376e+04     2.193231077e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   464     6.227005035e+30     3.657885962e+08     1.000000000e+09     2.660211684e+04     2.194731577e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   465     6.238187119e+30     3.660386796e+08     1.000000000e+09     2.654762914e+04     2.196232077e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   466     6.249361566e+30     3.662887629e+08     1.000000000e+09     2.649329014e+04     2.197732578e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   467     6.260528387e+30     3.665388463e+08     1.000000000e+09     2.643909933e+04     2.199233078e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   468     6.271687591e+30     3.667889296e+08     1.000000000e+09     2.638505622e+04     2.200733578e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   469     6.282839189e+30     3.670390130e+08     1.000000000e+09     2.633116030e+04     2.202234078e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   470     6.293983192e+30     3.672890964e+08     1.000000000e+09     2.627741107e+04     2.203734578e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   471     6.305119609e+30     3.675391797e+08     1.000000000e+09     2.622380802e+04     2.205235078e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   472     6.316248451e+30     3.677892631e+08     1.000000000e+09     2.617035067e+04     2.206735579e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   473     6.327369729e+30     3.680393464e+08     1.000000000e+09     2.611703852e+04     2.208236079e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   474     6.338483452e+30     3.682894298e+08     1.000000000e+09     2.606387108e+04     2.209736579e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   475     6.349589632e+30     3.685395132e+08     1.000000000e+09     2.601084785e+04     2.211237079e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   476     6.360688277e+30     3.687895965e+08     1.000000000e+09     2.595796834e+04     2.212737579e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   477     6.371779399e+30     3.690396799e+08     1.000000000e+09     2.590523208e+04     2.214238079e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   478     6.382863007e+30     3.692897633e+08     1.000000000e+09     2.585263857e+04     2.215738580e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   479     6.393939112e+30     3.695398466e+08     1.000000000e+09     2.580018734e+04     2.217239080e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   480     6.405007724e+30     3.697899300e+08     1.000000000e+09     2.574787790e+04     2.218739580e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   481     6.416068853e+30     3.700400133e+08     1.000000000e+09     2.569570977e+04     2.220240080e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   482     6.427122509e+30     3.702900967e+08     1.000000000e+09     2.564368248e+04     2.221740580e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   483     6.438168702e+30     3.705401801e+08     1.000000000e+09     2.559179554e+04     2.223241080e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   484     6.449207442e+30     3.707902634e+08     1.000000000e+09     2.554004850e+04     2.224741581e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   485     6.460238740e+30     3.710403468e+08     1.000000000e+09     2.548844087e+04     2.226242081e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   486     6.471262605e+30     3.712904301e+08     1.000000000e+09     2.543697220e+04     2.227742581e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   487     6.482279048e+30     3.715405135e+08     1.000000000e+09     2.538564200e+04     2.229243081e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   488     6.493288077e+30     3.717905969e+08     1.000000000e+09     2.533444982e+04     2.230743581e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   489     6.504289704e+30     3.720406802e+08     1.000000000e+09     2.528339519e+04     2.232244081e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   490     6.515283939e+30     3.722907636e+08     1.000000000e+09     2.523247765e+04     2.233744582e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   491     6.526270790e+30     3.725408469e+08     1.000000000e+09     2.518169673e+04     2.235245082e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   492     6.537250269e+30     3.727909303e+08     1.000000000e+09     2.513105200e+04     2.236745582e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   493     6.548222385e+30     3.730410137e+08     1.000000000e+09     2.508054297e+04     2.238246082e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   494     6.559187147e+30     3.732910970e+08     1.000000000e+09     2.503016921e+04     2.239746582e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   495     6.570144566e+30     3.735411804e+08     1.000000000e+09     2.497993026e+04     2.241247082e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   496     6.581094652e+30     3.737912638e+08     1.000000000e+09     2.492982567e+04     2.242747583e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   497     6.592037414e+30     3.740413471e+08     1.000000000e+09     2.487985499e+04     2.244248083e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   498     6.602972862e+30     3.742914305e+08     1.000000000e+09     2.483001777e+04     2.245748583e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   499     6.613901006e+30     3.745415138e+08     1.000000000e+09     2.478031357e+04     2.247249083e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   500     6.624821856e+30     3.747915972e+08     1.000000000e+09     2.473074194e+04     2.248749583e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   501     6.635735421e+30     3.750416806e+08     1.000000000e+09     2.468130244e+04     2.250250083e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   502     6.646641711e+30     3.752917639e+08     1.000000000e+09     2.463199464e+04     2.251750584e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   503     6.657540737e+30     3.755418473e+08     1.000000000e+09     2.458281809e+04     2.253251084e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   504     6.668432506e+30     3.757919306e+08     1.000000000e+09     2.453377236e+04     2.254751584e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   505     6.679317030e+30     3.760420140e+08     1.000000000e+09     2.448485701e+04     2.256252084e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   506     6.690194317e+30     3.762920974e+08     1.000000000e+09     2.443607161e+04     2.257752584e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   507     6.701064378e+30     3.765421807e+08     1.000000000e+09     2.438741573e+04     2.259253084e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   508     6.711927221e+30     3.767922641e+08     1.000000000e+09     2.433888894e+04     2.260753585e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
   509     6.722782858e+30     3.770423474e+08     1.000000000e+09     2.429049081e+04     2.262254085e+09     1.000000000e-01     1.000000000e+01     1.000000000e-02
