#The fit is: heating rate = A * (0.5-arctan((t-t_0)/sigma)/pi)^alpha
#[1] tau [ms]
#[2] specific entropy [k_B/baryon]
#[3] electron fraction
#[4] A [erg/s/g day^alpha]
#[5] alpha
#[6] t_0 [s]
#[7] sigma [s]
#      1           2           3           4           5           6           7
  1.3594e+00  2.2275e+00  4.6000e-01  1.5566e+08  6.8818e-01 -1.8741e+02  6.4218e-01
  1.3594e+00  2.2275e+00  4.8000e-01  1.2346e+09  1.7216e-01  1.1093e+02  1.1228e+02
  1.3594e+00  2.7213e+00  2.0000e-02  1.1628e+12  1.3595e+00  1.0274e+00  1.1555e-01
  1.3594e+00  2.7213e+00  4.0000e-02  1.2373e+12  1.3621e+00  8.6622e-01  1.0923e-01
  1.3594e+00  2.7213e+00  6.0000e-02  1.3613e+12  1.3637e+00  7.5791e-01  1.0193e-01
  1.3594e+00  2.7213e+00  8.0000e-02  1.6180e+12  1.3577e+00  6.5697e-01  8.6592e-02
  1.3594e+00  2.7213e+00  1.0000e-01  1.6633e+12  1.3628e+00  5.8447e-01  8.8923e-02
  1.3594e+00  2.7213e+00  1.2000e-01  1.7312e+12  1.3657e+00  5.1147e-01  8.7496e-02
  1.3594e+00  2.7213e+00  1.4000e-01  2.5565e+12  1.3385e+00  4.4369e-01  6.3893e-02
  1.3594e+00  2.7213e+00  1.6000e-01  4.3174e+12  1.2965e+00  3.9073e-01  4.3591e-02
  1.3594e+00  2.7213e+00  1.8000e-01  5.9426e+12  1.2732e+00  3.3719e-01  3.5746e-02
  1.3594e+00  2.7213e+00  2.0000e-01  7.6930e+12  1.2591e+00  2.7913e-01  3.0841e-02
  1.3594e+00  2.7213e+00  2.2000e-01  8.5979e+12  1.2648e+00  2.1857e-01  2.7901e-02
  1.3594e+00  2.7213e+00  2.4000e-01  8.6525e+12  1.2940e+00  1.5708e-01  2.5910e-02
  1.3594e+00  2.7213e+00  2.6000e-01  1.3399e+13  1.3239e+00  1.0078e-01  1.8287e-02
  1.3594e+00  2.7213e+00  2.8000e-01  1.7325e+12  1.3130e+00  1.3141e-01  9.0563e-02
  1.3594e+00  2.7213e+00  3.0000e-01  1.8169e+12  1.3001e+00  1.0372e-01  1.0197e-01
  1.3594e+00  2.7213e+00  3.2000e-01  2.2159e+12  1.2928e+00  6.8561e-02  9.9118e-02
  1.3594e+00  2.7213e+00  3.4000e-01  2.1491e+12  1.2871e+00  4.3244e-02  1.1277e-01
  1.3594e+00  2.7213e+00  3.6000e-01  5.3122e+11  1.2519e+00  3.6656e-01  3.9023e-01
  1.3594e+00  2.7213e+00  3.8000e-01  8.7782e+11  1.4742e+00 -1.5498e+00  1.4292e-01
  1.3594e+00  2.7213e+00  4.0000e-01  3.5173e+08  1.5577e+00  5.2103e-01  1.4898e+01
  1.3594e+00  2.7213e+00  4.2000e-01  8.2138e+10  1.3108e+00 -3.2146e+01  6.1806e-01
  1.3594e+00  2.7213e+00  4.4000e-01  2.1983e+08  9.8260e-01  8.6976e+01  6.0112e+01
  1.3594e+00  2.7213e+00  4.6000e-01  4.7958e+08  5.0060e-01 -7.8025e+01  5.3926e-02
  1.3594e+00  2.7213e+00  4.8000e-01  1.1054e+10  4.5444e-01 -1.9628e+03  2.0073e+00
  1.3594e+00  3.3246e+00  2.0000e-02  1.2699e+12  1.3611e+00  9.6347e-01  1.0733e-01
  1.3594e+00  3.3246e+00  4.0000e-02  1.4347e+12  1.3632e+00  7.6940e-01  9.6151e-02
  1.3594e+00  3.3246e+00  6.0000e-02  1.5135e+12  1.3706e+00  6.5646e-01  9.2782e-02
  1.3594e+00  3.3246e+00  8.0000e-02  1.9533e+12  1.3636e+00  5.6201e-01  7.2496e-02
  1.3594e+00  3.3246e+00  1.0000e-01  1.9485e+12  1.3648e+00  5.1533e-01  7.8265e-02
  1.3594e+00  3.3246e+00  1.2000e-01  2.0981e+12  1.3676e+00  4.5448e-01  7.6325e-02
  1.3594e+00  3.3246e+00  1.4000e-01  2.7000e+12  1.3488e+00  3.9887e-01  6.2594e-02
  1.3594e+00  3.3246e+00  1.6000e-01  4.2040e+12  1.3116e+00  3.5338e-01  4.4762e-02
  1.3594e+00  3.3246e+00  1.8000e-01  6.3215e+12  1.2771e+00  3.0617e-01  3.4126e-02
  1.3594e+00  3.3246e+00  2.0000e-01  8.3359e+12  1.2570e+00  2.5151e-01  2.9210e-02
  1.3594e+00  3.3246e+00  2.2000e-01  9.2372e+12  1.2577e+00  1.9099e-01  2.6631e-02
  1.3594e+00  3.3246e+00  2.4000e-01  8.6406e+12  1.3049e+00  1.2874e-01  2.4474e-02
  1.3594e+00  3.3246e+00  2.6000e-01  1.9385e+12  1.3314e+00  1.2818e-01  6.9646e-02
  1.3594e+00  3.3246e+00  2.8000e-01  1.5151e+12  1.3304e+00  1.0574e-01  9.3699e-02
  1.3594e+00  3.3246e+00  3.0000e-01  1.9874e+12  1.2980e+00  9.2639e-02  9.4991e-02
  1.3594e+00  3.3246e+00  3.2000e-01  2.1321e+12  1.2872e+00  7.5335e-02  1.0224e-01
  1.3594e+00  3.3246e+00  3.4000e-01  2.0412e+12  1.2796e+00  5.6645e-02  1.1943e-01
  1.3594e+00  3.3246e+00  3.6000e-01  5.9286e+11  1.2417e+00  3.7489e-01  3.6857e-01
  1.3594e+00  3.3246e+00  3.8000e-01  1.5595e+12  1.4864e+00 -1.8559e+00  1.0297e-01
  1.3594e+00  3.3246e+00  4.0000e-01  4.8422e+08  1.5759e+00 -4.1205e+00  1.2651e+01
  1.3594e+00  3.3246e+00  4.2000e-01  3.2330e+11  1.3173e+00 -3.2849e+01  2.1415e-01
  1.3594e+00  3.3246e+00  4.4000e-01  2.3460e+08  9.7308e-01  8.8705e+01  5.8063e+01
  1.3594e+00  3.3246e+00  4.6000e-01  2.4342e+07  9.0061e-01 -1.1039e+03  2.2668e+00
  1.3594e+00  3.3246e+00  4.8000e-01  3.0019e+10  5.8790e-01 -4.5756e+03  1.5674e+00
  1.3594e+00  4.0616e+00  2.0000e-02  1.4447e+12  1.3669e+00  9.0387e-01  9.5883e-02
  1.3594e+00  4.0616e+00  4.0000e-02  1.6102e+12  1.3676e+00  7.1263e-01  8.6895e-02
  1.3594e+00  4.0616e+00  6.0000e-02  1.7788e+12  1.3761e+00  6.0604e-01  8.1613e-02
  1.3594e+00  4.0616e+00  8.0000e-02  2.0959e+12  1.3700e+00  5.2709e-01  6.8419e-02
  1.3594e+00  4.0616e+00  1.0000e-01  2.2691e+12  1.3654e+00  4.7610e-01  6.5553e-02
  1.3594e+00  4.0616e+00  1.2000e-01  2.4460e+12  1.3597e+00  4.3109e-01  6.3506e-02
  1.3594e+00  4.0616e+00  1.4000e-01  2.8632e+12  1.3459e+00  3.8579e-01  5.6942e-02
  1.3594e+00  4.0616e+00  1.6000e-01  3.9081e+12  1.3189e+00  3.3860e-01  4.5396e-02
  1.3594e+00  4.0616e+00  1.8000e-01  6.3110e+12  1.2790e+00  2.8578e-01  3.3415e-02
  1.3594e+00  4.0616e+00  2.0000e-01  8.1318e+12  1.2569e+00  2.3142e-01  2.9327e-02
  1.3594e+00  4.0616e+00  2.2000e-01  9.0628e+12  1.2499e+00  1.7735e-01  2.7579e-02
  1.3594e+00  4.0616e+00  2.4000e-01  5.3927e+12  1.2982e+00  1.2380e-01  3.2904e-02
  1.3594e+00  4.0616e+00  2.6000e-01  9.6162e+11  1.3660e+00  1.2234e-01  9.8271e-02
  1.3594e+00  4.0616e+00  2.8000e-01  1.5959e+12  1.3342e+00  8.9891e-02  8.7741e-02
  1.3594e+00  4.0616e+00  3.0000e-01  1.9545e+12  1.2914e+00  9.6572e-02  9.6040e-02
  1.3594e+00  4.0616e+00  3.2000e-01  2.1552e+12  1.2842e+00  7.6778e-02  1.0110e-01
  1.3594e+00  4.0616e+00  3.4000e-01  1.8813e+12  1.2738e+00  7.2363e-02  1.2785e-01
  1.3594e+00  4.0616e+00  3.6000e-01  6.6065e+11  1.2326e+00  3.7719e-01  3.4675e-01
