#The fit is: heating rate = A * t^(-alpha)
#[1] tau [ms]
#[2] specific entropy [k_B/baryon]
#[3] electron fraction
#[4] A [erg/s/g day^alpha]
#[5] alpha
#      1           2           3           4           5
  1.3594e+00  2.7213e+00  3.6000e-01  9.5593e+09  1.8566e+00
  1.3594e+00  2.7213e+00  3.8000e-01  2.4273e+09  2.1283e+00
  1.3594e+00  2.7213e+00  4.0000e-01  3.1863e+09  1.6154e+00
  1.3594e+00  2.7213e+00  4.2000e-01  1.8522e+10  1.3884e+00
  1.3594e+00  2.7213e+00  4.4000e-01  3.6466e+09  1.2452e+00
  1.3594e+00  2.7213e+00  4.6000e-01  2.0094e+07  8.5210e-01
  1.3594e+00  2.7213e+00  4.8000e-01  3.5178e+09  1.3209e+00
  1.3594e+00  3.3246e+00  2.0000e-02  1.5929e+10  1.3282e+00
  1.3594e+00  3.3246e+00  4.0000e-02  1.5239e+10  1.3227e+00
  1.3594e+00  3.3246e+00  6.0000e-02  1.5746e+10  1.3103e+00
  1.3594e+00  3.3246e+00  8.0000e-02  1.3856e+10  1.3117e+00
  1.3594e+00  3.3246e+00  1.0000e-01  1.7678e+10  1.3232e+00
  1.3594e+00  3.3246e+00  1.2000e-01  1.9151e+10  1.3094e+00
  1.3594e+00  3.3246e+00  1.4000e-01  1.8433e+10  1.3066e+00
  1.3594e+00  3.3246e+00  1.6000e-01  1.8880e+10  1.3376e+00
  1.3594e+00  3.3246e+00  1.8000e-01  2.2105e+10  1.4027e+00
  1.3594e+00  3.3246e+00  2.0000e-01  2.7210e+10  1.4653e+00
  1.3594e+00  3.3246e+00  2.2000e-01  3.2174e+10  1.5105e+00
  1.3594e+00  3.3246e+00  2.4000e-01  3.0890e+10  1.3822e+00
  1.3594e+00  3.3246e+00  2.6000e-01  2.4345e+10  1.2505e+00
  1.3594e+00  3.3246e+00  2.8000e-01  1.9179e+10  1.2728e+00
  1.3594e+00  3.3246e+00  3.0000e-01  1.9623e+10  1.4347e+00
  1.3594e+00  3.3246e+00  3.2000e-01  1.8917e+10  1.5333e+00
  1.3594e+00  3.3246e+00  3.4000e-01  1.7820e+10  1.6688e+00
  1.3594e+00  3.3246e+00  3.6000e-01  1.0129e+10  1.8829e+00
  1.3594e+00  3.3246e+00  3.8000e-01  2.8813e+09  2.0731e+00
  1.3594e+00  3.3246e+00  4.0000e-01  4.0990e+09  1.5950e+00
  1.3594e+00  3.3246e+00  4.2000e-01  1.8040e+10  1.3849e+00
  1.3594e+00  3.3246e+00  4.4000e-01  3.6892e+09  1.2389e+00
  1.3594e+00  3.3246e+00  4.6000e-01  1.5123e+07  6.4789e-01
  1.3594e+00  3.3246e+00  4.8000e-01  5.2009e+09  1.6148e+00
  1.3594e+00  4.0616e+00  2.0000e-02  1.6005e+10  1.3147e+00
  1.3594e+00  4.0616e+00  4.0000e-02  1.5212e+10  1.3172e+00
  1.3594e+00  4.0616e+00  6.0000e-02  1.5916e+10  1.3100e+00
  1.3594e+00  4.0616e+00  8.0000e-02  1.3900e+10  1.3069e+00
  1.3594e+00  4.0616e+00  1.0000e-01  1.5168e+10  1.3211e+00
  1.3594e+00  4.0616e+00  1.2000e-01  1.6537e+10  1.3161e+00
  1.3594e+00  4.0616e+00  1.4000e-01  1.7023e+10  1.3119e+00
  1.3594e+00  4.0616e+00  1.6000e-01  1.7612e+10  1.3278e+00
  1.3594e+00  4.0616e+00  1.8000e-01  2.1192e+10  1.3859e+00
  1.3594e+00  4.0616e+00  2.0000e-01  2.6087e+10  1.4191e+00
  1.3594e+00  4.0616e+00  2.2000e-01  3.0818e+10  1.4712e+00
  1.3594e+00  4.0616e+00  2.4000e-01  3.2482e+10  1.3775e+00
  1.3594e+00  4.0616e+00  2.6000e-01  1.8275e+10  1.1162e+00
  1.3594e+00  4.0616e+00  2.8000e-01  1.7466e+10  1.2647e+00
  1.3594e+00  4.0616e+00  3.0000e-01  1.9946e+10  1.4408e+00
  1.3594e+00  4.0616e+00  3.2000e-01  1.9155e+10  1.5312e+00
  1.3594e+00  4.0616e+00  3.4000e-01  1.8997e+10  1.6525e+00
  1.3594e+00  4.0616e+00  3.6000e-01  1.0817e+10  1.8958e+00
  1.3594e+00  4.0616e+00  3.8000e-01  3.1868e+09  2.0326e+00
  1.3594e+00  4.0616e+00  4.0000e-01  4.8696e+09  1.5825e+00
  1.3594e+00  4.0616e+00  4.2000e-01  1.7859e+10  1.3801e+00
  1.3594e+00  4.0616e+00  4.4000e-01  3.7341e+09  1.2336e+00
  1.3594e+00  4.0616e+00  4.6000e-01  1.4334e+07  5.2879e-01
  1.3594e+00  4.0616e+00  4.8000e-01  5.4940e+09  1.7377e+00
  1.3594e+00  4.9619e+00  2.0000e-02  1.6090e+10  1.2954e+00
  1.3594e+00  4.9619e+00  4.0000e-02  1.5314e+10  1.2984e+00
  1.3594e+00  4.9619e+00  6.0000e-02  1.6309e+10  1.2946e+00
  1.3594e+00  4.9619e+00  8.0000e-02  1.4396e+10  1.2808e+00
  1.3594e+00  4.9619e+00  1.0000e-01  1.4441e+10  1.2899e+00
  1.3594e+00  4.9619e+00  1.2000e-01  1.5562e+10  1.2843e+00
  1.3594e+00  4.9619e+00  1.4000e-01  1.6169e+10  1.2713e+00
  1.3594e+00  4.9619e+00  1.6000e-01  1.6765e+10  1.2868e+00
  1.3594e+00  4.9619e+00  1.8000e-01  1.9362e+10  1.3397e+00
  1.3594e+00  4.9619e+00  2.0000e-01  2.3604e+10  1.3846e+00
  1.3594e+00  4.9619e+00  2.2000e-01  2.9360e+10  1.4121e+00
  1.3594e+00  4.9619e+00  2.4000e-01  2.9006e+10  1.2290e+00
  1.3594e+00  4.9619e+00  2.6000e-01  1.6603e+10  1.0643e+00
  1.3594e+00  4.9619e+00  2.8000e-01  1.7101e+10  1.2426e+00
  1.3594e+00  4.9619e+00  3.0000e-01  1.9802e+10  1.4451e+00
  1.3594e+00  4.9619e+00  3.2000e-01  1.9180e+10  1.5274e+00
  1.3594e+00  4.9619e+00  3.4000e-01  1.9630e+10  1.6509e+00
  1.3594e+00  4.9619e+00  3.6000e-01  1.1029e+10  1.9101e+00
  1.3594e+00  4.9619e+00  3.8000e-01  3.3534e+09  1.9916e+00
  1.3594e+00  4.9619e+00  4.0000e-01  5.4104e+09  1.5709e+00
  1.3594e+00  4.9619e+00  4.2000e-01  1.7713e+10  1.3794e+00
  1.3594e+00  4.9619e+00  4.4000e-01  3.7937e+09  1.2218e+00
  1.3594e+00  4.9619e+00  4.6000e-01  1.8385e+07  6.2078e-01
  1.3594e+00  4.9619e+00  4.8000e-01  5.2034e+09  1.8057e+00
  1.3594e+00  6.0619e+00  2.0000e-02  1.6169e+10  1.2501e+00
  1.3594e+00  6.0619e+00  4.0000e-02  1.5506e+10  1.2522e+00
  1.3594e+00  6.0619e+00  6.0000e-02  1.6615e+10  1.2582e+00
  1.3594e+00  6.0619e+00  8.0000e-02  1.5940e+10  1.2433e+00
  1.3594e+00  6.0619e+00  1.0000e-01  1.5484e+10  1.2467e+00
  1.3594e+00  6.0619e+00  1.2000e-01  1.6140e+10  1.2530e+00
  1.3594e+00  6.0619e+00  1.4000e-01  1.6791e+10  1.2547e+00
  1.3594e+00  6.0619e+00  1.6000e-01  1.7073e+10  1.2615e+00
  1.3594e+00  6.0619e+00  1.8000e-01  1.8127e+10  1.2946e+00
  1.3594e+00  6.0619e+00  2.0000e-01  2.1708e+10  1.3406e+00
  1.3594e+00  6.0619e+00  2.2000e-01  2.7864e+10  1.3446e+00
  1.3594e+00  6.0619e+00  2.4000e-01  3.1523e+10  1.2847e+00
  1.3594e+00  6.0619e+00  2.6000e-01  1.5880e+10  1.0382e+00
  1.3594e+00  6.0619e+00  2.8000e-01  1.6880e+10  1.2356e+00
  1.3594e+00  6.0619e+00  3.0000e-01  1.9861e+10  1.4377e+00
  1.3594e+00  6.0619e+00  3.2000e-01  1.9180e+10  1.5158e+00
  1.3594e+00  6.0619e+00  3.4000e-01  1.9802e+10  1.6424e+00
  1.3594e+00  6.0619e+00  3.6000e-01  1.0800e+10  1.9548e+00
  1.3594e+00  6.0619e+00  3.8000e-01  3.4198e+09  1.9506e+00
  1.3594e+00  6.0619e+00  4.0000e-01  5.8128e+09  1.5576e+00
  1.3594e+00  6.0619e+00  4.2000e-01  1.7866e+10  1.3786e+00
  1.3594e+00  6.0619e+00  4.4000e-01  3.8440e+09  1.2136e+00
  1.3594e+00  6.0619e+00  4.6000e-01  3.0292e+07  8.3018e-01
  1.3594e+00  6.0619e+00  4.8000e-01  4.5364e+09  1.8307e+00
  1.3594e+00  7.4057e+00  2.0000e-02  1.6431e+10  1.2631e+00
  1.3594e+00  7.4057e+00  4.0000e-02  1.6294e+10  1.2554e+00
  1.3594e+00  7.4057e+00  6.0000e-02  1.6189e+10  1.2604e+00
  1.3594e+00  7.4057e+00  8.0000e-02  1.6783e+10  1.2636e+00
  1.3594e+00  7.4057e+00  1.0000e-01  1.7305e+10  1.2661e+00
  1.3594e+00  7.4057e+00  1.2000e-01  1.8311e+10  1.2663e+00
  1.3594e+00  7.4057e+00  1.4000e-01  1.8691e+10  1.2525e+00
  1.3594e+00  7.4057e+00  1.6000e-01  1.7698e+10  1.2367e+00
  1.3594e+00  7.4057e+00  1.8000e-01  1.7780e+10  1.2566e+00
  1.3594e+00  7.4057e+00  2.0000e-01  2.0727e+10  1.3045e+00
  1.3594e+00  7.4057e+00  2.2000e-01  2.6758e+10  1.3216e+00
  1.3594e+00  7.4057e+00  2.4000e-01  3.4293e+10  1.3646e+00
  1.3594e+00  7.4057e+00  2.6000e-01  1.6105e+10  1.0502e+00
  1.3594e+00  7.4057e+00  2.8000e-01  1.7209e+10  1.2467e+00
  1.3594e+00  7.4057e+00  3.0000e-01  1.9847e+10  1.4224e+00
  1.3594e+00  7.4057e+00  3.2000e-01  1.9256e+10  1.5029e+00
  1.3594e+00  7.4057e+00  3.4000e-01  1.9566e+10  1.6299e+00
  1.3594e+00  7.4057e+00  3.6000e-01  1.0159e+10  2.0075e+00
  1.3594e+00  7.4057e+00  3.8000e-01  3.4542e+09  1.9161e+00
  1.3594e+00  7.4057e+00  4.0000e-01  6.1793e+09  1.5387e+00
  1.3594e+00  7.4057e+00  4.2000e-01  1.8266e+10  1.3825e+00
  1.3594e+00  7.4057e+00  4.4000e-01  3.8492e+09  1.2003e+00
  1.3594e+00  7.4057e+00  4.6000e-01  3.9166e+07  9.2008e-01
