Johnson-Cousins UBVRI transmission as a function of frequency
1801
     2.783588282e+14     -7.873985000e-05     -6.467582000e-05     -1.257956000e-05     -8.321971000e-05     3.079286575e-01
     2.784881170e+14     -9.486296000e-05     -5.993547000e-05     -3.884010000e-05     -5.929399000e-05     3.103634071e-01
     2.786175260e+14     -7.080685000e-05     -7.304598000e-05     -4.034542000e-05     -9.434692000e-05     3.129417038e-01
     2.787470553e+14     -7.600000000e-05     -2.694730000e-05     -4.929832000e-05     -8.608068000e-05     3.157697105e-01
     2.788767051e+14     -9.504625000e-05     -3.386303000e-05     -2.980085000e-05     -5.047097000e-05     3.185367203e-01
     2.790064756e+14     -7.727093000e-05     -4.302401000e-05     -4.689065000e-05     -6.572479000e-05     3.211669159e-01
     2.791363669e+14     -7.367333000e-05     -4.138325000e-05     -5.144402000e-05     -6.208377000e-05     3.236704636e-01
     2.792663791e+14     -6.935661000e-05     -6.051423000e-05     -7.072072000e-05     -7.939166000e-05     3.261017227e-01
     2.793965126e+14     -7.268573000e-05     -6.183386000e-05     -6.947286000e-05     -8.244216000e-05     3.287145615e-01
     2.795267674e+14     -1.031478500e-04     -3.326859000e-05     -7.058744000e-05     -8.810779000e-05     3.314929581e-01
     2.796571437e+14     -1.057246100e-04     -3.054278000e-05     -4.317206000e-05     -6.524027000e-05     3.343122482e-01
     2.797876416e+14     -5.772078000e-05     -5.389122000e-05     1.673726000e-05     -8.918290000e-05     3.369468307e-01
     2.799182614e+14     -6.660877000e-05     -9.088267000e-05     -5.962988000e-05     -1.030169000e-04     3.394840240e-01
     2.800490033e+14     -1.266722600e-04     -6.445066000e-05     -5.819310000e-05     -8.508365000e-05     3.420277405e-01
     2.801798673e+14     -3.558532000e-05     -2.880715000e-05     -5.404177000e-05     -5.603975000e-05     3.445375443e-01
     2.803108537e+14     -6.258751000e-05     -4.595647000e-05     -7.722329000e-05     -5.833000000e-05     3.473149109e-01
     2.804419626e+14     -9.184894000e-05     -7.279688000e-05     -2.092377000e-05     -8.940874000e-05     3.499935532e-01
     2.805731942e+14     -6.800583000e-05     -5.922782000e-05     -6.341302000e-05     -6.733536000e-05     3.527710342e-01
     2.807045487e+14     -6.668549000e-05     -8.160845000e-05     -8.229309000e-05     -6.555860000e-05     3.554296112e-01
     2.808360262e+14     -8.511684000e-05     -9.116873000e-05     -2.334049000e-05     -7.432970000e-05     3.578720856e-01
     2.809676270e+14     -8.356429000e-05     -1.125699500e-04     -4.284507000e-05     -5.873767000e-05     3.604187775e-01
     2.810993511e+14     -5.638533000e-05     -7.802814000e-05     -7.365392000e-05     -6.245662000e-05     3.630952454e-01
     2.812311989e+14     -7.190269000e-05     -3.541356000e-05     -6.651651000e-05     -5.127218000e-05     3.658853149e-01
     2.813631703e+14     -9.149936000e-05     -6.200773000e-05     -6.606354000e-05     -6.892105000e-05     3.686714554e-01
     2.814952657e+14     -7.577726000e-05     -6.918900000e-05     -5.615693000e-05     -1.114734200e-04     3.713443375e-01
     2.816274852e+14     -6.994522000e-05     -4.778005000e-05     -5.917861000e-05     -4.947350000e-05     3.740301132e-01
     2.817598289e+14     -1.370562100e-04     -6.817736000e-05     -1.539383000e-05     -5.974715000e-05     3.765213776e-01
     2.818922971e+14     -7.240911000e-05     -6.013566000e-05     -6.315060000e-05     -9.644096000e-05     3.790802765e-01
     2.820248899e+14     -7.696665000e-05     -5.071256000e-05     -2.778617000e-05     -7.818619000e-05     3.818280792e-01
     2.821576075e+14     -6.190058000e-05     -9.978323000e-05     -5.177589000e-05     -5.321954000e-05     3.846738434e-01
     2.822904501e+14     -1.357888800e-04     -5.981992000e-05     -8.325290000e-05     -9.823845000e-05     3.874990463e-01
     2.824234178e+14     -6.517755000e-05     -5.192956000e-05     -2.256232000e-05     -6.644228000e-05     3.901078796e-01
     2.825565108e+14     -6.177295000e-05     -5.900767000e-05     -4.159233000e-05     -6.367570000e-05     3.925633240e-01
     2.826897294e+14     -6.429160000e-05     -1.026485700e-04     -7.280223000e-05     -8.804103000e-05     3.951908112e-01
     2.828230736e+14     -5.694410000e-05     -4.550856000e-05     -3.931391000e-05     -6.558644000e-05     3.979511261e-01
     2.829565437e+14     -7.412267000e-05     -6.713049000e-05     -6.070919000e-05     -7.873706000e-05     4.006595612e-01
     2.830901398e+14     -8.840903000e-05     -5.532717000e-05     -4.466925000e-05     -6.315053000e-05     4.035248566e-01
     2.832238621e+14     -6.474280000e-05     -6.055983000e-05     -6.509829000e-05     -8.667800000e-05     4.062184525e-01
     2.833577108e+14     -5.603134000e-05     -6.816257000e-05     -5.984307000e-05     -7.201618000e-05     4.086661530e-01
     2.834916861e+14     -5.204517000e-05     -2.758293000e-05     -5.673391000e-05     -8.146935000e-05     4.112001801e-01
     2.836257881e+14     -1.209531400e-04     -3.269148000e-05     -6.607238000e-05     -6.687612000e-05     4.138764191e-01
     2.837600170e+14     -9.478813000e-05     -5.988230000e-05     -6.931234000e-05     -6.454037000e-05     4.167734909e-01
     2.838943731e+14     -6.254847000e-05     -8.386859000e-05     -6.717063000e-05     -6.130725000e-05     4.194945908e-01
     2.840288565e+14     -5.906083000e-05     -4.135157000e-05     -5.981151000e-05     -9.151305000e-05     4.222134781e-01
     2.841634673e+14     -8.162660000e-05     -4.837832000e-05     -1.286422000e-05     -8.592765000e-05     4.247804260e-01
     2.842982058e+14     -7.353542000e-05     -2.718616000e-05     -6.667851000e-05     -6.463410000e-05     4.272471237e-01
     2.844330721e+14     -8.487783000e-05     -6.127313000e-05     -6.960597000e-05     -3.004443000e-05     4.299460220e-01
     2.845680664e+14     -5.506219000e-05     -7.850040000e-05     -4.084323000e-05     -4.710630000e-05     4.326224518e-01
     2.847031890e+14     -7.147900000e-05     -4.075669000e-05     -6.796314000e-05     -5.107487000e-05     4.355274200e-01
     2.848384399e+14     -4.483542000e-05     -3.426622000e-05     -6.607838000e-05     -9.877063000e-05     4.381856537e-01
     2.849738194e+14     -5.984914000e-05     -9.494015000e-05     -2.729763000e-05     -7.405228000e-05     4.408432388e-01
     2.851093276e+14     -6.398957000e-05     -8.908357000e-05     -8.488524000e-05     -8.072221000e-05     4.434582138e-01
     2.852449648e+14     -7.694279000e-05     -2.251098000e-05     -4.286502000e-05     -8.272069000e-05     4.459397888e-01
     2.853807311e+14     -9.217965000e-05     -7.053739000e-05     -9.421434000e-05     -3.316539000e-05     4.486931229e-01
     2.855166267e+14     -8.943992000e-05     -6.732725000e-05     -1.834075000e-05     -7.230531000e-05     4.516254425e-01
     2.856526517e+14     -3.547108000e-05     -4.745390000e-05     -1.364638000e-05     -8.397364000e-05     4.543613052e-01
     2.857888065e+14     -4.527388000e-05     -6.933897000e-05     -4.089869000e-05     -4.609248000e-05     4.568414307e-01
