http://svo2.cab.inta-csic.es/svo/theory/fps/index.php?mode=browse&gname=SLOAN&asttype=
Gemini_GMOS-N.u  Gemini_GMOS-N.g  Gemini_GMOS-N.r  Gemini_GMOS-N.i  Gemini_GMOS-N.z
min(wavelength)/cm and max(wavelength)/cm:
  3.050000000e-05  3.900000000e-05  5.500000000e-05  6.850000000e-05  8.200000000e-05
  4.130000000e-05  5.600000000e-05  7.200000000e-05  8.650000000e-05  1.100000000e-04
(wavelength and transmission)*5 bands:
109
  3.320000000e-05  4.350000000e-01  5.250000000e-05  8.800000000e-01  6.850000000e-05  8.800000000e-01  8.200000000e-05  9.750000000e-01  1.010000000e-04  9.750000000e-01
  3.330000000e-05  4.530000000e-01  5.300000000e-05  8.500000000e-01  6.900000000e-05  9.300000000e-01  8.250000000e-05  9.750000000e-01  1.020000000e-04  9.800000000e-01
  3.340000000e-05  4.690000000e-01  5.350000000e-05  8.150000000e-01  6.950000000e-05  7.900000000e-01  8.300000000e-05  9.700000000e-01  1.030000000e-04  9.800000000e-01
  3.350000000e-05  4.850000000e-01  5.400000000e-05  7.500000000e-01  7.000000000e-05  2.500000000e-01  8.330000000e-05  9.600000000e-01  1.040000000e-04  9.800000000e-01
  3.360000000e-05  5.000000000e-01  5.450000000e-05  7.500000000e-01  7.050000000e-05  6.000000000e-02  8.350000000e-05  9.350000000e-01  1.050000000e-04  9.750000000e-01
  3.370000000e-05  5.140000000e-01  5.500000000e-05  6.250000000e-01  7.100000000e-05  2.500000000e-02  8.380000000e-05  8.900000000e-01  1.060000000e-04  9.700000000e-01
  3.380000000e-05  5.270000000e-01  5.550000000e-05  1.200000000e-01  7.150000000e-05  1.500000000e-02  8.400000000e-05  8.500000000e-01  1.070000000e-04  9.600000000e-01
  3.390000000e-05  5.400000000e-01  5.600000000e-05  2.000000000e-02  7.200000000e-05  1.000000000e-02  8.430000000e-05  8.600000000e-01  1.080000000e-04  9.500000000e-01
  3.400000000e-05  5.510000000e-01  5.650000000e-05  0.000000000e+00  7.250000000e-05  0.000000000e+00  8.450000000e-05  9.000000000e-01  1.090000000e-04  9.400000000e-01
  3.410000000e-05  5.630000000e-01  5.700000000e-05  0.000000000e+00  7.300000000e-05  0.000000000e+00  8.480000000e-05  9.200000000e-01  1.100000000e-04  9.400000000e-01
  3.420000000e-05  5.730000000e-01  5.750000000e-05  0.000000000e+00  7.350000000e-05  0.000000000e+00  8.500000000e-05  5.000000000e-01  1.110000000e-04  0.000000000e+00
  3.430000000e-05  5.840000000e-01  5.800000000e-05  0.000000000e+00  7.400000000e-05  0.000000000e+00  8.550000000e-05  5.000000000e-02  1.120000000e-04  0.000000000e+00
  3.440000000e-05  5.930000000e-01  5.850000000e-05  0.000000000e+00  7.450000000e-05  0.000000000e+00  8.600000000e-05  1.000000000e-02  1.130000000e-04  0.000000000e+00
  3.450000000e-05  6.020000000e-01  5.900000000e-05  0.000000000e+00  7.500000000e-05  0.000000000e+00  8.650000000e-05  5.000000000e-03  1.140000000e-04  0.000000000e+00
  3.460000000e-05  6.110000000e-01  5.950000000e-05  0.000000000e+00  7.550000000e-05  0.000000000e+00  8.700000000e-05  0.000000000e+00  1.150000000e-04  0.000000000e+00
  3.470000000e-05  6.190000000e-01  6.000000000e-05  0.000000000e+00  7.600000000e-05  0.000000000e+00  8.750000000e-05  0.000000000e+00  1.160000000e-04  0.000000000e+00
  3.480000000e-05  6.270000000e-01  6.050000000e-05  0.000000000e+00  7.650000000e-05  0.000000000e+00  8.800000000e-05  0.000000000e+00  1.170000000e-04  0.000000000e+00
  3.490000000e-05  6.340000000e-01  6.100000000e-05  0.000000000e+00  7.700000000e-05  0.000000000e+00  8.850000000e-05  0.000000000e+00  1.180000000e-04  0.000000000e+00
  3.500000000e-05  6.410000000e-01  6.150000000e-05  0.000000000e+00  7.750000000e-05  0.000000000e+00  8.900000000e-05  0.000000000e+00  1.190000000e-04  0.000000000e+00
  3.510000000e-05  6.480000000e-01  6.200000000e-05  0.000000000e+00  7.800000000e-05  0.000000000e+00  8.950000000e-05  0.000000000e+00  1.200000000e-04  0.000000000e+00
  3.520000000e-05  6.550000000e-01  6.250000000e-05  0.000000000e+00  7.850000000e-05  0.000000000e+00  9.000000000e-05  0.000000000e+00  1.210000000e-04  0.000000000e+00
  3.530000000e-05  6.600000000e-01  6.300000000e-05  0.000000000e+00  7.900000000e-05  0.000000000e+00  9.050000000e-05  0.000000000e+00  1.220000000e-04  0.000000000e+00
  3.540000000e-05  6.670000000e-01  6.350000000e-05  0.000000000e+00  7.950000000e-05  0.000000000e+00  9.100000000e-05  0.000000000e+00  1.230000000e-04  0.000000000e+00
  3.550000000e-05  6.720000000e-01  6.400000000e-05  0.000000000e+00  8.000000000e-05  0.000000000e+00  9.150000000e-05  0.000000000e+00  1.240000000e-04  0.000000000e+00
  3.560000000e-05  6.770000000e-01  6.450000000e-05  0.000000000e+00  8.050000000e-05  0.000000000e+00  9.200000000e-05  0.000000000e+00  1.250000000e-04  0.000000000e+00
  3.570000000e-05  6.810000000e-01  6.500000000e-05  0.000000000e+00  8.100000000e-05  0.000000000e+00  9.250000000e-05  0.000000000e+00  1.260000000e-04  0.000000000e+00
  3.580000000e-05  6.850000000e-01  6.550000000e-05  0.000000000e+00  8.150000000e-05  0.000000000e+00  9.300000000e-05  0.000000000e+00  1.270000000e-04  0.000000000e+00
  3.590000000e-05  6.880000000e-01  6.600000000e-05  0.000000000e+00  8.200000000e-05  0.000000000e+00  9.350000000e-05  0.000000000e+00  1.280000000e-04  0.000000000e+00
  3.600000000e-05  6.920000000e-01  6.650000000e-05  0.000000000e+00  8.250000000e-05  0.000000000e+00  9.400000000e-05  0.000000000e+00  1.290000000e-04  0.000000000e+00
  3.610000000e-05  6.950000000e-01  6.700000000e-05  0.000000000e+00  8.300000000e-05  0.000000000e+00  9.450000000e-05  0.000000000e+00  1.300000000e-04  0.000000000e+00
  3.620000000e-05  6.970000000e-01  6.750000000e-05  0.000000000e+00  8.350000000e-05  0.000000000e+00  9.500000000e-05  0.000000000e+00  1.310000000e-04  0.000000000e+00
  3.630000000e-05  6.990000000e-01  6.800000000e-05  0.000000000e+00  8.400000000e-05  0.000000000e+00  9.550000000e-05  0.000000000e+00  1.320000000e-04  0.000000000e+00
  3.640000000e-05  7.010000000e-01  6.850000000e-05  0.000000000e+00  8.450000000e-05  0.000000000e+00  9.600000000e-05  0.000000000e+00  1.330000000e-04  0.000000000e+00
  3.650000000e-05  7.020000000e-01  6.900000000e-05  0.000000000e+00  8.500000000e-05  0.000000000e+00  9.650000000e-05  0.000000000e+00  1.340000000e-04  0.000000000e+00
  3.660000000e-05  7.020000000e-01  6.950000000e-05  0.000000000e+00  8.550000000e-05  0.000000000e+00  9.700000000e-05  0.000000000e+00  1.350000000e-04  0.000000000e+00
  3.670000000e-05  7.020000000e-01  7.000000000e-05  0.000000000e+00  8.600000000e-05  0.000000000e+00  9.750000000e-05  0.000000000e+00  1.360000000e-04  0.000000000e+00
  3.680000000e-05  7.010000000e-01  7.050000000e-05  0.000000000e+00  8.650000000e-05  0.000000000e+00  9.800000000e-05  0.000000000e+00  1.370000000e-04  0.000000000e+00
  3.690000000e-05  7.000000000e-01  7.100000000e-05  0.000000000e+00  8.700000000e-05  0.000000000e+00  9.850000000e-05  0.000000000e+00  1.380000000e-04  0.000000000e+00
  3.700000000e-05  6.980000000e-01  7.150000000e-05  0.000000000e+00  8.750000000e-05  0.000000000e+00  9.900000000e-05  0.000000000e+00  1.390000000e-04  0.000000000e+00
  3.710000000e-05  6.950000000e-01  7.200000000e-05  0.000000000e+00  8.800000000e-05  0.000000000e+00  9.950000000e-05  0.000000000e+00  1.400000000e-04  0.000000000e+00
  3.720000000e-05  6.910000000e-01  7.250000000e-05  0.000000000e+00  8.850000000e-05  0.000000000e+00  1.000000000e-04  0.000000000e+00  1.410000000e-04  0.000000000e+00
  3.730000000e-05  6.870000000e-01  7.300000000e-05  0.000000000e+00  8.900000000e-05  0.000000000e+00  1.005000000e-04  0.000000000e+00  1.420000000e-04  0.000000000e+00
  3.740000000e-05  6.810000000e-01  7.350000000e-05  0.000000000e+00  8.950000000e-05  0.000000000e+00  1.010000000e-04  0.000000000e+00  1.430000000e-04  0.000000000e+00
  3.750000000e-05  6.740000000e-01  7.400000000e-05  0.000000000e+00  9.000000000e-05  0.000000000e+00  1.015000000e-04  0.000000000e+00  1.440000000e-04  0.000000000e+00
  3.760000000e-05  6.650000000e-01  7.450000000e-05  0.000000000e+00  9.050000000e-05  0.000000000e+00  1.020000000e-04  0.000000000e+00  1.450000000e-04  0.000000000e+00
  3.770000000e-05  6.560000000e-01  7.500000000e-05  0.000000000e+00  9.100000000e-05  0.000000000e+00  1.025000000e-04  0.000000000e+00  1.460000000e-04  0.000000000e+00
  3.780000000e-05  6.440000000e-01  7.550000000e-05  0.000000000e+00  9.150000000e-05  0.000000000e+00  1.030000000e-04  0.000000000e+00  1.470000000e-04  0.000000000e+00
  3.790000000e-05  6.320000000e-01  7.600000000e-05  0.000000000e+00  9.200000000e-05  0.000000000e+00  1.035000000e-04  0.000000000e+00  1.480000000e-04  0.000000000e+00
  3.800000000e-05  6.170000000e-01  7.650000000e-05  0.000000000e+00  9.250000000e-05  0.000000000e+00  1.040000000e-04  0.000000000e+00  1.490000000e-04  0.000000000e+00
  3.810000000e-05  6.010000000e-01  7.700000000e-05  0.000000000e+00  9.300000000e-05  0.000000000e+00  1.045000000e-04  0.000000000e+00  1.500000000e-04  0.000000000e+00
  3.820000000e-05  5.830000000e-01  7.750000000e-05  0.000000000e+00  9.350000000e-05  0.000000000e+00  1.050000000e-04  0.000000000e+00  1.510000000e-04  0.000000000e+00
  3.830000000e-05  5.620000000e-01  7.800000000e-05  0.000000000e+00  9.400000000e-05  0.000000000e+00  1.055000000e-04  0.000000000e+00  1.520000000e-04  0.000000000e+00
  3.840000000e-05  5.410000000e-01  7.850000000e-05  0.000000000e+00  9.450000000e-05  0.000000000e+00  1.060000000e-04  0.000000000e+00  1.530000000e-04  0.000000000e+00
  3.850000000e-05  5.170000000e-01  7.900000000e-05  0.000000000e+00  9.500000000e-05  0.000000000e+00  1.065000000e-04  0.000000000e+00  1.540000000e-04  0.000000000e+00
  3.860000000e-05  4.910000000e-01  7.950000000e-05  0.000000000e+00  9.550000000e-05  0.000000000e+00  1.070000000e-04  0.000000000e+00  1.550000000e-04  0.000000000e+00
  3.870000000e-05  4.640000000e-01  8.000000000e-05  0.000000000e+00  9.600000000e-05  0.000000000e+00  1.075000000e-04  0.000000000e+00  1.560000000e-04  0.000000000e+00
  3.880000000e-05  4.360000000e-01  8.050000000e-05  0.000000000e+00  9.650000000e-05  0.000000000e+00  1.080000000e-04  0.000000000e+00  1.570000000e-04  0.000000000e+00
  3.890000000e-05  4.060000000e-01  8.100000000e-05  0.000000000e+00  9.700000000e-05  0.000000000e+00  1.085000000e-04  0.000000000e+00  1.580000000e-04  0.000000000e+00
  3.900000000e-05  3.760000000e-01  8.150000000e-05  0.000000000e+00  9.750000000e-05  0.000000000e+00  1.090000000e-04  0.000000000e+00  1.590000000e-04  0.000000000e+00
  3.910000000e-05  3.450000000e-01  8.200000000e-05  0.000000000e+00  9.800000000e-05  0.000000000e+00  1.095000000e-04  0.000000000e+00  1.600000000e-04  0.000000000e+00
  3.920000000e-05  3.140000000e-01  8.250000000e-05  0.000000000e+00  9.850000000e-05  0.000000000e+00  1.100000000e-04  0.000000000e+00  1.610000000e-04  0.000000000e+00
  3.930000000e-05  2.830000000e-01  8.300000000e-05  0.000000000e+00  9.900000000e-05  0.000000000e+00  1.105000000e-04  0.000000000e+00  1.620000000e-04  0.000000000e+00
  3.940000000e-05  2.520000000e-01  8.350000000e-05  0.000000000e+00  9.950000000e-05  0.000000000e+00  1.110000000e-04  0.000000000e+00  1.630000000e-04  0.000000000e+00
  3.950000000e-05  2.230000000e-01  8.400000000e-05  0.000000000e+00  1.000000000e-04  0.000000000e+00  1.115000000e-04  0.000000000e+00  1.640000000e-04  0.000000000e+00
  3.960000000e-05  1.960000000e-01  8.450000000e-05  0.000000000e+00  1.005000000e-04  0.000000000e+00  1.120000000e-04  0.000000000e+00  1.650000000e-04  0.000000000e+00
  3.970000000e-05  1.690000000e-01  8.500000000e-05  0.000000000e+00  1.010000000e-04  0.000000000e+00  1.125000000e-04  0.000000000e+00  1.660000000e-04  0.000000000e+00
  3.980000000e-05  1.450000000e-01  8.550000000e-05  0.000000000e+00  1.015000000e-04  0.000000000e+00  1.130000000e-04  0.000000000e+00  1.670000000e-04  0.000000000e+00
  3.990000000e-05  1.220000000e-01  8.600000000e-05  0.000000000e+00  1.020000000e-04  0.000000000e+00  1.135000000e-04  0.000000000e+00  1.680000000e-04  0.000000000e+00
  4.000000000e-05  1.030000000e-01  8.650000000e-05  0.000000000e+00  1.025000000e-04  0.000000000e+00  1.140000000e-04  0.000000000e+00  1.690000000e-04  0.000000000e+00
  4.010000000e-05  8.500000000e-02  8.700000000e-05  0.000000000e+00  1.030000000e-04  0.000000000e+00  1.145000000e-04  0.000000000e+00  1.700000000e-04  0.000000000e+00
  4.020000000e-05  7.000000000e-02  8.750000000e-05  0.000000000e+00  1.035000000e-04  0.000000000e+00  1.150000000e-04  0.000000000e+00  1.710000000e-04  0.000000000e+00
  4.030000000e-05  5.600000000e-02  8.800000000e-05  0.000000000e+00  1.040000000e-04  0.000000000e+00  1.155000000e-04  0.000000000e+00  1.720000000e-04  0.000000000e+00
  4.040000000e-05  4.500000000e-02  8.850000000e-05  0.000000000e+00  1.045000000e-04  0.000000000e+00  1.160000000e-04  0.000000000e+00  1.730000000e-04  0.000000000e+00
  4.050000000e-05  3.600000000e-02  8.900000000e-05  0.000000000e+00  1.050000000e-04  0.000000000e+00  1.165000000e-04  0.000000000e+00  1.740000000e-04  0.000000000e+00
  4.060000000e-05  2.800000000e-02  8.950000000e-05  0.000000000e+00  1.055000000e-04  0.000000000e+00  1.170000000e-04  0.000000000e+00  1.750000000e-04  0.000000000e+00
  4.070000000e-05  2.200000000e-02  9.000000000e-05  0.000000000e+00  1.060000000e-04  0.000000000e+00  1.175000000e-04  0.000000000e+00  1.760000000e-04  0.000000000e+00
  4.080000000e-05  1.700000000e-02  9.050000000e-05  0.000000000e+00  1.065000000e-04  0.000000000e+00  1.180000000e-04  0.000000000e+00  1.770000000e-04  0.000000000e+00
  4.090000000e-05  1.300000000e-02  9.100000000e-05  0.000000000e+00  1.070000000e-04  0.000000000e+00  1.185000000e-04  0.000000000e+00  1.780000000e-04  0.000000000e+00
  4.100000000e-05  1.000000000e-02  9.150000000e-05  0.000000000e+00  1.075000000e-04  0.000000000e+00  1.190000000e-04  0.000000000e+00  1.790000000e-04  0.000000000e+00
  4.110000000e-05  7.000000000e-03  9.200000000e-05  0.000000000e+00  1.080000000e-04  0.000000000e+00  1.195000000e-04  0.000000000e+00  1.800000000e-04  0.000000000e+00
  4.120000000e-05  6.000000000e-03  9.250000000e-05  0.000000000e+00  1.085000000e-04  0.000000000e+00  1.200000000e-04  0.000000000e+00  1.810000000e-04  0.000000000e+00
  4.130000000e-05  4.000000000e-03  9.300000000e-05  0.000000000e+00  1.090000000e-04  0.000000000e+00  1.205000000e-04  0.000000000e+00  1.820000000e-04  0.000000000e+00
